Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Dominion Energy Inc,Utilities,Utilities - Regulated Electric,USA,NYSE,S&P 500,20.85,2.67,0.16%,853.00M,-0.91%,47.39B,15.52,3.58,0.03%,851.46M,1.31%,2.25B,1.84,0.75,77.89%,3.23%,3.44%,14.90B,3.18,22.45%,1.54%,4.89,-0.86%,30.92,1.80,5.57%,2.18%,27.53M,8.03%,0.56,99.35,11.33%,8.22%,47.99,61.97,3.17%,2.67 (4.80%),-,8.01%,3.34%,-10.33%,0.56,2.67 (4.80%),0.53,0.12%,58.13%,15.79%,1.04,"May 29, 2025",0.73,40.33%,28.81%,49.54,0.15%,1.29%,14700,1.61,3.62%,15.09%,3.11,59.14,Yes / Yes,1.46,-4.57%,109.54%,0.94,55.61,2.93%,23.46%,15.72%,May 01 BMO,5.63M,55.57,-0.85%,1.62%,-0.52%,"

","5,297,848",-0.07%,D
Caesars Entertainment Inc,Consumer Cyclical,Resorts & Casinos,USA,NASD,S&P 500,-,-1.10,6.22%,212.00M,7.72%,5.80B,30.16,0.92,0.05%,195.02M,-7.25%,-235.00M,-,0.15,110.12%,12.82%,2.12%,11.30B,0.51,108.90%,5.79%,4.36,-25.80%,19.12,1.46,705.54%,-0.72%,25.01M,-22.63%,4.74,5.88,-,-5.56%,21.40,45.93,-16.52%,-,290.12,-,-0.81%,-39.26%,2.31,-,0.82,34.78%,39.73%,30.37%,1.06,-,0.84,-130.83%,20.13%,52.87,3.13%,2.49%,50000,6.19,-1.25%,-2.08%,1.59,42.67,Yes / Yes,6.16,25.85%,-,0.81,28.26,0.28%,-169.33%,1.90%,Apr 29 AMC,5.74M,27.90,0.21%,3.23%,-18.46%,"

","4,627,896",-1.29%,CZR
Cytokinetics Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-5.31,2.23%,119.22M,2.16%,3.95B,-,-5.06,-8.99%,116.76M,3.05%,-615.26M,-,-1.42,116.08%,12.42%,-24.73%,19.22M,205.74,-8.95%,6.88%,6.95,-35.03%,-2.23,-,11.68%,-59.38%,14.50M,-37.28%,7.86,4.21,14.60%,-,29.31,61.38,-29.61%,-,-,-20.02%,-125.03%,-46.06%,0.60,-,5.99,-7.22%,50.57%,12.96%,1.53,-,5.99,1.75%,-2943.30%,49.82,3.64%,2.74%,498,-,412.21%,-3201.47%,1.36,71.60,Yes / Yes,-,-2.34%,-,0.59,34.54,-53.28%,0.69%,89.10%,May 06 AMC,2.09M,33.11,5.03%,-5.84%,-28.54%,"

","1,232,164",-4.14%,CYTK
CyberArk Software Ltd,Technology,Software - Infrastructure,Israel,NASD,-,-,-1.87,2.34%,49.46M,-0.07%,19.90B,82.42,4.80,0.00%,49.11M,7.60%,-87.47M,-,0.79,88.53%,3.09%,16.87%,1.10B,18.14,25.50%,0.97%,2.17,22.39%,49.09,8.06,26.22%,-3.25%,1.52M,64.85%,14.36,27.54,28.68%,-5.36%,230.00,421.00,18.74%,-,79.72,-,-3.60%,-6.04%,1.00,-,1.29,18.19%,76.60%,72.00%,12.02,-,1.29,-191.84%,-6.44%,64.35,1.88%,1.78%,3793,0.00,35.12%,-7.97%,1.21,444.15,Yes / Yes,0.00,95.38%,-,0.69,396.07,4.04%,24.40%,43.35%,May 13 BMO,699.32K,395.59,4.47%,10.72%,19.73%,"

","482,127",-0.12%,CYBR
CoreCivic Inc,Industrials,Security & Protection Services,USA,NYSE,RUT,28.04,0.76,2.82%,109.32M,-2.55%,2.34B,14.55,1.47,-7.67%,106.08M,-0.92%,84.44M,-,0.21,85.62%,2.96%,6.72%,1.95B,1.20,55.81%,-3.32%,3.02,-0.37%,13.49,1.59,52.52%,2.80%,3.14M,39.04%,0.81,26.62,-,5.79%,10.74,24.99,-1.38%,-,14.81,-17.10%,3.45%,-14.21%,0.80,-,1.55,-0.19%,17.07%,99.63%,0.67,"Mar 31, 2020",1.55,34.20%,9.29%,42.89,2.04%,1.51%,11649,0.67,0.53%,4.33%,1.00,31.50,Yes / Yes,0.66,169.88%,0.00%,0.82,21.84,2.11%,85.48%,-2.41%,May 07 AMC,1.04M,21.44,-2.71%,-1.57%,12.58%,"

","853,621",-1.83%,CXW
Crane NXT Co,Industrials,Specialty Industrial Machinery,USA,NYSE,-,19.18,2.90,13.80%,57.36M,4.21%,3.19B,11.57,4.82,-0.19%,49.45M,0.81%,168.00M,2.27,0.97,87.85%,10.84%,5.25%,1.50B,2.12,-3.55%,3.28%,13.61,-8.21%,19.29,2.89,17.20%,7.42%,5.36M,-8.72%,3.05,18.29,8.45%,16.23%,41.54,67.00,-4.35%,0.68 (1.23%),22.90,7.68%,10.20%,-16.89%,1.30,0.66 (1.19%),0.92,-14.65%,43.43%,34.06%,1.46,"May 30, 2025",1.20,-8.45%,18.20%,63.32,1.51%,1.60%,4500,0.74,9.28%,11.17%,1.83,72.83,Yes / Yes,0.49,-42.79%,20.09%,0.92,56.23,3.72%,4.94%,5.33%,May 07 AMC,393.99K,55.69,2.98%,11.39%,-0.42%,"

","363,112",-0.96%,CXT
Sprinklr Inc,Technology,Software - Application,USA,NYSE,RUT,20.89,0.41,60.96%,141.85M,-5.41%,2.22B,19.68,0.44,-0.46%,101.04M,1.90%,109.41M,1.84,0.10,39.61%,8.64%,-9.02%,805.94M,2.75,13.97%,-4.74%,4.81,-2.50%,2.48,3.45,9.19%,9.46%,8.73M,-3.92%,2.21,3.88,11.38%,17.50%,6.75,10.27,1.42%,-,21.40,-,16.04%,-16.55%,0.82,-,1.65,19.69%,71.05%,26.96%,0.31,-,1.65,97.06%,4.42%,54.14,1.83%,2.38%,3589,0.08,6.75%,13.58%,2.87,10.33,Yes / Yes,0.07,-116.31%,0.00%,1.32,8.83,1.81%,21.83%,4.87%,Jun 04 BMO,1.82M,8.57,1.14%,7.67%,4.28%,"

","2,391,229",-2.94%,CXM
Cemex S.A.B. De C.V. ADR,Basic Materials,Building Materials,Mexico,NYSE,-,7.21,0.96,0.00%,1.51B,2.65%,10.52B,9.73,0.72,-,1.51B,6.10%,1.42B,0.61,0.18,32.76%,1.79%,16.00%,16.04B,0.66,33.11%,0.00%,1.76,19.79%,8.93,0.78,-11.87%,2.87%,27.05M,5.30%,0.78,8.92,11.83%,6.58%,4.89,7.34,23.40%,0.12 (1.76%),15.99,60.47%,9.06%,-5.18%,1.40,0.08 (1.19%),0.60,4.29%,31.60%,42.33%,0.19,"Jun 17, 2025",0.85,570.14%,10.85%,62.58,1.33%,1.18%,44494,0.23,-8.41%,8.84%,1.94,8.22,Yes / Yes,0.21,188.16%,13.35%,1.62,6.91,-0.36%,751.79%,-11.80%,Apr 28 BMO,15.39M,6.96,0.63%,11.92%,16.39%,"

","24,928,385",0.72%,CX
California Water Service Group,Utilities,Utilities - Regulated Water,USA,NYSE,RUT,20.50,2.28,0.88%,59.57M,2.17%,2.78B,18.30,2.55,0.00%,59.05M,-0.66%,134.22M,-,0.62,86.48%,1.16%,0.78%,970.03M,2.87,-28.49%,3.29%,1.81,-4.00%,27.35,1.71,9.81%,2.67%,0.69M,-1.76%,1.51,30.87,-4.40%,8.67%,41.60,56.20,3.14%,1.23 (2.63%),-,19.95%,4.91%,-16.88%,0.65,1.16 (2.48%),0.49,7.73%,38.22%,12.28%,1.03,"May 12, 2025",0.53,-8.75%,19.68%,47.21,1.43%,1.54%,1278,0.90,3.83%,13.84%,1.20,57.00,Yes / Yes,0.68,-81.51%,34.42%,0.65,47.14,-5.32%,50.68%,-24.66%,May 01 BMO,377.63K,46.71,0.00%,-3.23%,-4.42%,"

","247,292",-0.91%,CWT
"Casella Waste Systems, Inc",Industrials,Waste Management,USA,NASD,RUT,532.01,0.22,2.21%,62.48M,-0.37%,7.40B,85.94,1.36,-4.63%,62.06M,3.03%,12.84M,45.16,0.31,103.82%,3.88%,10.97%,1.63B,4.53,-19.38%,0.68%,4.70,4.91%,24.37,4.79,24.73%,0.45%,2.41M,22.35%,4.22,27.66,11.78%,1.00%,91.01,121.24,10.26%,-,77.65,-19.23%,0.47%,-3.77%,0.86,-,1.87,15.94%,18.61%,28.20%,2.79,-,1.96,-30.27%,6.19%,52.24,0.67%,1.30%,5100,0.79,21.63%,0.79%,2.00,126.12,Yes / Yes,0.77,-6.90%,0.00%,0.50,117.15,3.19%,377.39%,22.31%,May 01 AMC,511.59K,116.67,0.77%,1.19%,7.08%,"

","256,313",-0.41%,CWST
Cushman & Wakefield plc,Real Estate,Real Estate Services,United Kingdom,NYSE,RUT,15.39,0.69,1.22%,231.28M,3.70%,2.47B,7.99,1.33,0.00%,228.63M,-3.18%,162.00M,0.62,0.22,94.58%,3.68%,-5.25%,9.55B,0.26,42.39%,-5.10%,3.77,-29.42%,7.68,1.39,21.16%,2.17%,8.41M,3.70%,2.77,3.85,24.96%,9.53%,7.64,16.11,-18.58%,-,14.85,262.58%,3.28%,-33.89%,1.43,-,1.18,1.54%,17.20%,39.40%,0.33,-,1.18,1205.18%,4.26%,61.03,1.92%,2.42%,52000,1.84,1.24%,1.70%,2.50,12.07,Yes / Yes,1.78,106.49%,0.00%,0.61,10.75,-0.66%,202.11%,4.57%,Apr 29 BMO,2.23M,10.65,4.59%,11.17%,-12.68%,"

","1,353,086",-0.93%,CWK
Camping World Holdings Inc,Consumer Cyclical,Auto & Truck Dealerships,USA,NYSE,RUT,-,-0.46,5.90%,62.57M,8.55%,1.96B,14.36,1.34,0.10%,58.88M,16.45%,-28.61M,-,0.60,100.33%,12.16%,16.74%,6.15B,0.32,280.13%,0.95%,2.67,-22.32%,4.96,3.86,85.37%,-0.56%,7.16M,0.84%,0.21,93.55,-,-13.97%,11.17,25.97,-9.01%,0.55 (2.88%),-,13.10%,-1.06%,-26.15%,1.91,0.50 (2.61%),0.19,4.51%,28.75%,71.71%,0.83,"Jun 13, 2025",1.26,-412.53%,2.95%,71.28,1.97%,3.02%,13060,12.26,0.75%,-0.47%,1.42,20.67,Yes / Yes,7.69,59.08%,-,0.99,18.59,-0.94%,25.89%,3.63%,Apr 29 AMC,2.68M,19.18,12.47%,27.97%,-4.92%,"

","2,653,640",3.17%,CWH
Clearway Energy Inc,Utilities,Utilities - Renewable,USA,NYSE,-,38.72,0.80,30.57%,83.22M,3.68%,6.20B,28.25,1.10,-0.00%,81.84M,8.58%,94.00M,2.01,0.66,63.43%,4.32%,5.44%,1.48B,4.20,4.16%,-11.78%,3.61,9.74%,16.49,1.88,40.44%,0.64%,3.53M,15.03%,3.55,8.72,19.31%,4.70%,24.02,31.09,19.19%,1.76 (5.69%),11.51,-,0.96%,-0.32%,0.86,1.71 (5.52%),1.42,7.41%,20.12%,29.02%,0.73,"Jun 02, 2025",1.52,21.62%,17.55%,59.24,0.59%,1.71%,60,4.23,-1.34%,6.37%,1.08,36.08,Yes / Yes,4.03,298.25%,221.86%,0.53,30.59,-2.62%,112.03%,-6.65%,Apr 30 AMC,977.15K,30.99,2.10%,5.44%,10.19%,"

","522,141",1.31%,CWEN
Clearwater Analytics Holdings Inc,Technology,Software - Application,USA,NYSE,RUT,13.87,1.67,10.96%,270.74M,-0.09%,6.54B,34.89,0.66,-3.26%,241.06M,-5.21%,429.19M,0.58,0.10,83.13%,4.42%,-16.12%,475.95M,13.75,15.54%,5.96%,3.48,-22.35%,4.60,5.02,24.58%,46.83%,10.66M,14.87%,1.00,23.14,23.83%,58.14%,17.63,35.71,-16.06%,-,80.45,119.42%,36.56%,-35.31%,0.77,-,5.03,21.88%,72.82%,31.03%,0.78,-,5.03,2210.93%,7.20%,47.72,4.23%,2.48%,1915,0.06,23.21%,90.18%,1.17,32.82,Yes / Yes,0.05,256.76%,0.00%,3.41,24.75,1.42%,5.01%,23.51%,Apr 30 AMC,3.06M,23.10,-0.41%,-0.62%,-12.85%,"

","10,445,181",-6.67%,CWAN
Curtiss-Wright Corp,Industrials,Aerospace & Defense,USA,NYSE,-,41.96,11.24,0.47%,37.73M,5.51%,17.78B,34.62,13.62,-17.51%,37.51M,21.77%,429.82M,3.72,3.11,86.58%,1.13%,50.15%,3.21B,5.53,16.69%,-0.11%,1.46,25.45%,67.83,6.95,7.12%,8.99%,0.42M,73.71%,6.01,78.51,11.27%,17.40%,258.85,463.38,32.92%,0.82 (0.17%),36.55,8.10%,11.68%,1.80%,1.14,0.84 (0.18%),1.28,4.64%,37.10%,82.23%,11.84,"Jun 16, 2025",1.89,15.66%,17.85%,83.83,1.69%,1.45%,8800,0.44,9.77%,13.37%,1.82,444.88,Yes / Yes,0.44,34.51%,7.86%,1.16,456.54,5.02%,18.72%,12.97%,May 07 AMC,290.79K,471.71,8.19%,25.68%,34.38%,"

","338,445",3.32%,CW
Chevron Corp,Energy,Oil & Gas Integrated,USA,NYSE,"DJIA, S&P 500",16.60,8.72,0.05%,1.75B,5.39%,252.84B,14.82,9.77,-1.06%,1.75B,2.23%,15.66B,2.24,1.75,77.39%,3.65%,-5.17%,192.98B,1.31,-21.98%,-0.09%,6.56,-6.74%,85.46,1.69,24.55%,6.05%,63.69M,-7.24%,2.84,50.89,7.40%,10.11%,132.04,168.96,-0.04%,6.84 (4.73%),18.06,44.50%,8.96%,-14.31%,0.80,6.68 (4.61%),0.82,6.66%,14.11%,9.65%,3.00,"May 19, 2025",1.08,-19.71%,8.90%,61.74,0.88%,1.27%,45298,0.20,-1.05%,8.11%,1.93,164.23,Yes / Yes,0.17,-32.82%,67.08%,0.95,143.35,-1.33%,1.07%,-1.05%,May 02 BMO,9.70M,144.78,4.22%,3.54%,-3.23%,"

","9,245,301",1.00%,CVX
CVS Health Corp,Healthcare,Healthcare Plans,USA,NYSE,S&P 500,15.70,4.19,0.15%,1.27B,3.38%,83.14B,9.31,7.06,-66.26%,1.26B,1.40%,5.28B,1.14,1.45,86.69%,1.22%,1.36%,378.85B,0.22,13.02%,3.15%,1.54,18.86%,60.96,1.08,15.27%,2.09%,15.45M,6.38%,10.05,6.54,13.80%,7.00%,43.56,72.51,46.40%,2.32 (3.54%),13.99,-6.37%,3.51%,-9.36%,0.56,2.66 (4.05%),0.63,7.75%,14.02%,50.87%,1.60,"Apr 22, 2025",0.82,-26.54%,3.05%,58.58,0.83%,1.52%,300000,1.06,4.84%,1.39%,1.69,79.23,Yes / Yes,0.96,60.22%,72.76%,0.74,64.26,0.97%,32.15%,6.96%,May 01 BMO,10.05M,65.72,4.77%,0.89%,9.99%,"

","7,420,889",2.27%,CVS
Carvana Co,Consumer Cyclical,Auto & Truck Dealerships,USA,NYSE,-,119.15,2.86,9.10%,134.40M,-1.54%,72.88B,58.00,5.87,-8.28%,122.74M,21.71%,398.00M,2.12,1.14,85.58%,7.78%,89.82%,14.84B,4.91,148.56%,-0.92%,2.05,35.47%,11.19,30.41,22.63%,5.02%,9.55M,219.37%,11.11,30.63,56.09%,44.39%,100.05,351.43,67.35%,-,76.79,-,5.55%,-3.16%,3.64,-,2.70,28.26%,20.55%,240.15%,12.96,-,3.81,-46.86%,8.50%,72.03,0.51%,1.97%,17400,4.11,32.23%,2.68%,2.00,312.33,Yes / Yes,3.77,556.08%,0.00%,0.45,338.50,5.83%,121.61%,38.26%,May 07 AMC,4.66M,340.32,6.19%,28.43%,51.50%,"

","2,078,634",0.54%,CVNA
Commvault Systems Inc,Technology,Software - Application,USA,NASD,RUT,111.61,1.69,1.87%,44.10M,3.37%,8.31B,39.79,4.73,-5.09%,43.30M,6.98%,76.11M,-,0.97,101.73%,4.52%,22.72%,995.62M,8.34,12.66%,4.22%,4.14,7.14%,7.37,25.54,15.08%,7.38%,1.96M,64.13%,6.85,27.50,-,25.23%,112.58,191.76,24.77%,-,40.80,-,22.96%,-1.81%,0.76,-,1.14,8.22%,81.11%,67.25%,5.86,-,1.14,-55.09%,8.98%,61.84,1.48%,1.72%,3300,0.03,18.63%,7.64%,1.92,187.29,Yes / Yes,0.02,-75.56%,0.00%,0.87,187.16,4.86%,10.98%,23.17%,Apr 29 BMO,471.90K,188.29,3.68%,11.47%,15.82%,"

","410,033",0.60%,CVLT
CVR Energy Inc,Energy,Oil & Gas Refining & Marketing,USA,NYSE,RUT,-,-1.97,70.05%,100.53M,10.25%,2.59B,19.41,1.33,5.59%,30.11M,17.05%,-198.00M,-,0.06,30.31%,13.69%,43.63%,7.39B,0.35,74.55%,0.50%,4.04,37.43%,5.77,4.47,1124.73%,-4.75%,4.12M,-4.34%,6.91,3.73,-,-27.14%,15.10,29.84,37.73%,-,-,-55.02%,-7.89%,-13.52%,1.14,0.50 (1.94%),0.85,3.64%,-0.49%,70.93%,0.96,"Aug 12, 2024",1.31,-130.18%,-2.38%,70.90,1.61%,2.88%,1595,3.38,-16.21%,-2.68%,3.86,20.17,Yes / Yes,3.33,-250.01%,-,0.98,24.72,25.82%,34.66%,-11.65%,Apr 28 AMC,1.02M,25.81,8.93%,24.07%,25.43%,"

","996,919",4.41%,CVI
Cenovus Energy Inc,Energy,Oil & Gas Integrated,Canada,NYSE,-,13.39,1.07,30.31%,1.82B,10.32%,25.97B,13.56,1.06,0.00%,1.26B,4.45%,2.01B,0.71,0.16,53.05%,1.35%,8.32%,38.99B,0.67,-13.66%,4.10%,1.48,-4.66%,11.37,1.26,3.93%,5.10%,17.10M,-24.27%,1.06,13.51,18.80%,9.50%,10.23,20.76,-5.48%,0.57 (3.95%),10.55,-1.85%,7.25%,-31.02%,0.95,0.51 (3.60%),0.84,21.10%,9.55%,39.98%,0.46,"Jun 13, 2025",1.46,-39.90%,8.18%,64.62,0.41%,1.88%,7150,0.36,-1.41%,5.16%,1.38,18.61,Yes / Yes,0.33,-29.46%,40.51%,1.55,14.04,15.71%,20.66%,-6.70%,May 08 BMO,11.54M,14.32,5.81%,12.76%,-3.83%,"

","17,891,684",1.99%,CVE
Cavco Industries Inc,Consumer Cyclical,Residential Construction,USA,NASD,RUT,20.55,20.76,6.15%,8.01M,0.00%,3.42B,15.75,27.08,-1.87%,7.53M,-20.64%,171.04M,-,5.55,96.82%,2.68%,-15.76%,2.02B,1.70,10.92%,0.17%,2.23,-14.77%,132.94,3.21,12.89%,12.39%,0.20M,24.03%,49.19,8.67,-,16.30%,331.08,549.99,-4.38%,-,21.79,20.65%,15.50%,-22.42%,1.17,-,2.17,13.68%,23.10%,28.88%,15.99,-,3.00,13.32%,9.44%,30.92,1.05%,2.02%,7000,0.04,12.35%,8.49%,2.00,551.67,Yes / Yes,0.04,11.13%,0.00%,2.74,429.62,0.84%,10.96%,21.26%,May 22 AMC,90.73K,426.68,-7.88%,-11.43%,-9.66%,"

","248,969",-0.68%,CVCO
CVB Financial Corp,Financial,Banks - Regional,USA,NASD,RUT,13.09,1.45,6.13%,139.09M,2.53%,2.62B,12.32,1.54,0.00%,129.36M,-4.66%,201.77M,-,0.35,75.92%,2.75%,2.26%,672.01M,3.90,0.12%,-1.43%,4.53,-18.19%,16.02,1.19,7.05%,1.27%,3.56M,15.55%,-,-,-,9.35%,15.91,24.58,-11.16%,0.80 (4.21%),12.57,-0.60%,7.31%,-22.60%,0.68,0.80 (4.21%),-,6.28%,-,19.55%,0.43,"Apr 02, 2025",0.07,-4.00%,40.77%,51.31,1.56%,1.39%,1089,0.37,-1.39%,30.02%,2.33,22.20,Yes / Yes,0.24,4.65%,55.63%,0.67,19.32,1.35%,8.53%,-7.32%,Apr 23 AMC,786.80K,19.02,-0.43%,2.59%,-3.46%,"

","527,653",-1.55%,CVBF
Cousins Properties Inc,Real Estate,REIT - Office,USA,NYSE,-,90.35,0.33,0.91%,167.91M,5.95%,5.08B,78.73,0.38,0.00%,166.39M,5.77%,53.57M,3.91,0.09,100.64%,4.03%,4.64%,897.85M,5.66,19.74%,-0.16%,4.44,-1.37%,28.67,1.06,6.96%,0.66%,6.71M,32.68%,0.03,952.97,23.11%,1.15%,22.16,32.55,-1.27%,1.30 (4.31%),27.92,-0.46%,0.67%,-7.07%,1.33,1.28 (4.23%),0.89,5.44%,25.56%,36.51%,0.69,"Apr 03, 2025",0.89,-31.07%,21.12%,68.91,1.25%,1.59%,306,0.66,10.93%,5.97%,1.55,33.00,Yes / Yes,0.66,42.20%,428.81%,1.25,30.33,4.47%,-6.32%,19.64%,May 01 AMC,1.51M,30.25,6.67%,9.04%,2.60%,"

","1,892,134",-0.26%,CUZ
Curbline Properties Corp,Real Estate,REIT - Retail,USA,NYSE,-,188.97,0.12,9.20%,105.21M,-0.61%,2.40B,113.37,0.20,0.00%,95.53M,-4.04%,12.70M,2.93,0.09,96.80%,3.58%,-5.79%,132.07M,18.16,274.82%,1.48%,5.39,-4.01%,18.38,1.24,-40.41%,-,3.42M,-,5.65,4.04,64.41%,-,18.60,25.69,-1.85%,0.67 (2.93%),48.71,-,0.61%,-11.29%,-,0.16 (0.70%),37.24,-,40.17%,22.54%,0.52,"Jun 18, 2025",37.24,-59.05%,20.96%,47.35,1.08%,1.38%,37,0.07,-,9.62%,2.33,25.86,Yes / Yes,0.07,30.22%,0.00%,0.56,23.12,11.18%,-10.07%,37.98%,Apr 24 BMO,633.85K,22.79,-0.38%,-1.15%,-2.81%,"

","354,832",-1.43%,CURB
Carnival plc ADR,Consumer Cyclical,Travel Services,United Kingdom,NYSE,-,14.37,1.50,0.01%,145.60M,0.56%,3.14B,9.95,2.17,-87.84%,145.58M,7.47%,2.05B,0.68,0.24,31.26%,2.65%,21.58%,25.43B,0.12,32.34%,1.12%,2.08,-10.79%,7.00,3.08,15.47%,4.18%,3.86M,43.20%,5.72,3.77,21.04%,25.87%,12.65,26.14,-4.13%,-,1.58,-19.76%,5.72%,-17.44%,2.68,-,0.18,3.74%,28.03%,70.59%,0.59,"Feb 20, 2020",0.23,2796.99%,15.11%,62.41,1.65%,1.98%,-,3.09,12.66%,8.07%,1.59,27.19,Yes / Yes,2.91,64.80%,-,1.04,22.12,1.10%,356.14%,7.47%,Mar 21 BMO,1.85M,21.58,2.27%,15.91%,8.13%,"

","1,918,664",-2.44%,CUK
Customers Bancorp Inc,Financial,Banks - Regional,USA,NYSE,RUT,13.30,3.98,8.30%,31.48M,4.26%,1.67B,7.30,7.25,-4.24%,28.97M,-2.36%,130.03M,-,1.54,91.15%,5.07%,6.20%,1.37B,1.22,0.52%,-6.44%,5.50,-4.56%,54.85,0.96,41.71%,0.66%,1.47M,21.72%,-,-,-,8.14%,40.75,68.49,8.67%,-,6.52,19.93%,4.05%,-22.76%,1.56,-,-,20.54%,-,29.82%,1.47,-,0.31,-44.11%,12.43%,56.49,1.57%,1.79%,787,0.78,-5.67%,9.46%,2.00,66.25,Yes / Yes,0.72,-79.03%,0.00%,0.67,53.23,2.53%,-77.74%,-3.23%,Apr 24 AMC,267.35K,52.90,1.25%,6.20%,4.57%,"

","178,314",-0.62%,CUBI
CubeSmart,Real Estate,REIT - Industrial,USA,NYSE,-,25.58,1.69,1.00%,227.92M,1.59%,9.92B,27.55,1.57,-0.81%,225.67M,0.91%,385.85M,-,0.37,97.01%,1.96%,4.18%,1.08B,9.21,-10.49%,-0.71%,2.37,-8.76%,12.48,3.47,2.13%,5.96%,4.43M,1.93%,0.07,630.12,-0.83%,13.72%,34.24,55.14,1.10%,2.10 (4.84%),16.86,14.30%,6.45%,-21.44%,0.99,2.06 (4.76%),0.04,10.61%,50.11%,26.52%,0.87,"Jul 01, 2025",0.04,-5.99%,44.53%,58.39,0.98%,1.42%,3104,1.21,2.15%,35.80%,2.39,46.24,Yes / Yes,1.10,-6.71%,119.04%,0.52,43.67,3.60%,1.83%,4.45%,May 01 AMC,1.87M,43.32,1.47%,5.25%,-3.82%,"

","963,885",-0.80%,CUBE
Corteva Inc,Basic Materials,Agricultural Inputs,USA,NYSE,S&P 500,43.94,1.64,0.19%,683.03M,0.97%,49.16B,20.52,3.51,-9.03%,680.88M,6.05%,1.14B,2.74,1.86,86.37%,1.06%,22.15%,16.83B,2.92,16.24%,-1.46%,2.04,21.15%,35.56,2.03,17.56%,2.66%,7.22M,36.24%,3.37,21.41,16.03%,4.66%,50.01,72.39,26.53%,0.71 (0.98%),23.39,-,4.37%,-0.45%,0.75,0.68 (0.94%),1.00,4.08%,40.88%,44.11%,1.14,"Jun 02, 2025",1.44,108.45%,13.46%,74.42,0.64%,0.72%,22000,0.17,-0.01%,6.77%,1.69,73.71,Yes / Yes,0.07,59.28%,50.64%,2.31,71.55,-2.70%,29.25%,-1.67%,May 07 AMC,3.54M,72.07,2.79%,11.06%,18.04%,"

","8,169,259",0.73%,CTVA
Cognizant Technology Solutions Corp,Technology,Information Technology Services,USA,NASD,"NDX, S&P 500",16.98,4.75,0.53%,493.00M,1.14%,39.76B,14.86,5.43,-0.56%,490.35M,-1.42%,2.36B,2.26,1.25,97.62%,3.81%,1.45%,20.09B,1.98,6.77%,0.83%,4.83,-0.61%,30.22,2.67,7.02%,12.28%,18.68M,22.31%,4.04,19.96,7.50%,16.61%,63.79,90.82,4.88%,1.25 (1.56%),18.63,6.50%,14.83%,-11.20%,0.97,1.22 (1.51%),2.22,3.29%,31.51%,26.43%,1.38,"May 19, 2025",2.22,14.05%,15.33%,57.38,0.72%,0.85%,336800,0.08,4.09%,11.73%,2.57,87.67,Yes / Yes,0.07,22.16%,26.63%,0.71,81.05,1.01%,2.53%,7.46%,Apr 30 AMC,3.87M,80.65,0.21%,5.75%,2.76%,"

","2,763,687",-0.49%,CTSH
CTS Corp,Technology,Electronic Components,USA,NYSE,RUT,21.57,1.98,2.74%,29.96M,2.47%,1.27B,17.71,2.41,0.00%,29.02M,0.64%,60.36M,-,0.55,97.11%,1.60%,0.45%,515.62M,2.47,1.38%,-0.93%,2.51,-22.13%,17.97,2.38,9.55%,8.06%,0.46M,-18.92%,3.03,14.11,-,11.39%,34.02,59.68,-19.06%,-,16.45,11.62%,9.34%,-28.49%,0.81,0.16 (0.37%),2.05,1.91%,37.00%,25.46%,1.07,"Jun 27, 2025",2.63,16.64%,15.15%,58.13,1.61%,1.74%,3549,0.21,-2.76%,11.71%,3.00,43.00,Yes / Yes,0.20,22.85%,8.46%,0.84,43.26,-2.29%,-10.20%,0.07%,Apr 30 BMO,184.92K,42.68,2.37%,6.91%,-9.10%,"

","155,446",-1.34%,CTS
