Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.18,18.59%,123.47M,-3.69%,988.97M,14.18,0.57,-0.18%,99.64M,17.44%,-23.36M,-,0.12,66.03%,2.21%,26.25%,434.45M,2.28,43.57%,-6.30%,2.31,24.31%,1.15,7.02,13.43%,-4.43%,2.21M,60.64%,1.08,7.49,25.39%,-15.69%,4.69,9.15,27.04%,-,21.02,27.34%,-10.82%,-11.69%,0.99,-,0.69,7.09%,76.19%,72.28%,0.34,-,0.69,-278.88%,1.68%,58.75,2.71%,6.46%,1150,0.65,8.38%,-5.38%,1.50,9.44,Yes / Yes,0.52,119.41%,-,0.82,8.23,1.75%,6.67%,14.06%,Jun 03 AMC,953.99K,8.08,5.06%,16.65%,18.81%,"

","780,168",-1.82%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,14.13,2.07,1.00%,82.79M,-7.05%,2.43B,11.63,2.52,0.00%,81.99M,-7.22%,176.44M,12.73,0.54,106.22%,9.08%,-14.51%,1.84B,1.32,-26.69%,-1.00%,3.12,-33.72%,9.23,3.17,25.83%,14.97%,7.44M,-26.92%,3.13,9.36,1.11%,25.01%,26.61,45.25,-23.94%,-,9.91,28.53%,19.18%,-35.27%,1.86,-,1.47,14.90%,58.18%,10.07%,1.14,-,2.58,3.69%,13.11%,41.81,2.90%,2.53%,1340,0.24,8.38%,9.59%,2.44,34.07,Yes / Yes,0.20,9.29%,0.00%,0.53,29.49,1.18%,15.28%,2.85%,May 08 BMO,2.38M,29.29,-4.60%,-1.73%,-18.41%,"

","1,273,556",-0.68%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,16.67,2.08,3.10%,64.74M,-5.09%,2.21B,13.08,2.65,-9.37%,61.86M,-10.12%,143.09M,0.98,0.52,96.59%,6.53%,-2.39%,1.44B,1.54,14.57%,-2.43%,4.77,-12.74%,11.24,3.08,22.98%,14.46%,4.04M,-4.47%,5.24,6.62,17.05%,19.74%,32.28,41.72,-10.47%,-,8.19,29.12%,19.12%,-16.95%,1.02,-,2.89,6.84%,87.90%,7.33%,0.88,-,2.89,29.17%,12.35%,33.52,1.16%,1.36%,5116,0.05,5.93%,9.95%,3.08,38.62,Yes / Yes,0.03,84.94%,0.00%,1.25,35.41,1.54%,11.11%,7.75%,May 08 AMC,846.81K,34.65,-6.49%,-4.69%,-5.17%,"

","1,056,184",-2.15%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,8.28,0.77,-,133.34M,-4.93%,848.04M,7.53,0.84,-,131.47M,-18.67%,141.18M,-,-,7.99%,1.06%,20.68%,344.82M,2.46,7.43%,5.01%,1.11,43.89%,4.46,1.43,6.29%,18.90%,1.39M,38.56%,5.18,1.23,-,21.03%,3.71,8.29,56.65%,-,-,27.89%,19.10%,-23.28%,0.82,-,6.80,39.86%,64.88%,71.43%,0.37,-,8.16,9.72%,35.80%,39.34,4.74%,3.42%,815,0.00,6.40%,40.94%,1.67,8.10,Yes / Yes,0.00,16.01%,0.00%,0.31,6.43,2.55%,-,6.53%,May 19 AMC,1.25M,6.36,-7.62%,-8.72%,27.79%,"

","394,123",-1.09%,YALA
Block Inc,Technology,Software - Infrastructure,USA,NYSE,-,15.35,4.11,12.83%,556.83M,-1.51%,38.80B,17.39,3.63,-0.14%,536.11M,8.16%,2.61B,1.53,0.67,63.68%,3.51%,2.80%,23.94B,1.62,-19.92%,-12.78%,1.91,-31.41%,34.80,1.81,34.45%,7.26%,18.82M,1.51%,13.21,4.78,10.03%,12.93%,44.27,99.26,-25.77%,-,32.40,41.45%,9.52%,-36.44%,2.74,-,2.26,38.62%,37.35%,42.51%,2.33,-,2.27,425.38%,8.39%,55.29,3.87%,2.63%,11372,0.28,4.60%,10.92%,1.85,66.93,Yes / Yes,0.28,-59.33%,0.00%,0.85,63.32,-6.70%,-42.53%,-3.11%,May 01 AMC,9.86M,63.09,1.01%,9.45%,-11.45%,"

","8,336,000",-0.36%,XYZ
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,33.66,3.72,0.64%,243.40M,-1.49%,30.45B,24.20,5.17,-1.03%,241.79M,-2.24%,906.00M,3.23,1.15,95.18%,1.20%,3.15%,8.60B,3.54,8.66%,1.59%,1.73,3.76%,44.44,2.82,11.44%,5.58%,2.91M,-9.34%,4.35,28.75,10.41%,8.62%,100.47,143.50,7.85%,1.43 (1.14%),34.25,10.55%,7.08%,-12.80%,1.12,1.52 (1.21%),1.41,10.25%,37.52%,24.54%,2.07,"May 29, 2025",1.89,32.64%,12.81%,49.35,1.54%,0.95%,23000,0.20,8.14%,10.54%,1.83,143.40,Yes / Yes,0.18,10.10%,39.40%,0.56,125.37,1.41%,7.86%,1.62%,Apr 29 BMO,1.68M,125.13,-0.91%,3.26%,0.42%,"

","931,851",-0.19%,XYL
DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,USA,NASD,-,-,-4.54,0.76%,199.30M,-4.41%,3.07B,7.52,2.05,1.01%,197.77M,-7.40%,-908.00M,-,0.50,102.43%,4.52%,-1.66%,3.72B,0.83,13.38%,1.02%,2.92,-21.91%,10.09,1.53,8.16%,-13.79%,8.94M,-41.02%,2.00,7.71,10.51%,-34.47%,12.16,27.95,-18.86%,0.67 (4.35%),11.04,-,-24.60%,-44.90%,0.97,0.64 (4.16%),0.76,-1.20%,51.84%,26.64%,0.52,"Jun 27, 2025",1.10,-921.99%,6.75%,45.57,2.48%,2.41%,14000,1.21,-5.61%,-24.42%,2.50,17.96,Yes / Yes,0.84,15.99%,-,0.55,15.37,2.97%,45.22%,-7.76%,May 08 BMO,3.06M,15.40,-3.40%,3.09%,-18.47%,"

","1,678,904",0.20%,XRAY
Expro Group Holdings N.V,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,16.41,0.58,1.74%,116.03M,-1.74%,1.11B,9.76,0.98,-0.27%,113.39M,15.94%,68.54M,0.40,0.23,93.56%,5.00%,-11.19%,1.72B,0.64,118.67%,-5.15%,4.48,-13.67%,12.93,0.74,0.00%,3.19%,5.67M,-54.33%,1.56,6.15,40.76%,4.91%,6.70,24.50,-23.02%,-,31.56,-,4.07%,-60.82%,1.18,-,1.74,24.18%,12.85%,43.39%,0.44,"Aug 29, 2017",2.11,429.11%,7.56%,63.88,0.37%,3.04%,8500,0.14,10.48%,3.98%,1.60,12.60,Yes / Yes,0.12,590.95%,0.00%,1.81,9.54,12.59%,-16.26%,1.93%,Apr 30 BMO,1.27M,9.60,9.11%,13.96%,-22.28%,"

","2,290,862",0.63%,XPRO
XPO Inc,Industrials,Trucking,USA,NYSE,-,37.11,3.25,2.94%,118.00M,0.02%,14.21B,25.67,4.70,0.05%,114.34M,-4.03%,390.00M,2.99,1.01,105.31%,8.15%,8.16%,8.01B,1.77,-3.61%,26.07%,5.03,-22.83%,13.90,8.68,27.26%,5.04%,9.32M,17.12%,1.80,67.03,12.42%,26.24%,85.06,161.00,-8.03%,-,122.50,-2.04%,7.02%,-25.08%,1.97,-,1.02,-13.48%,11.29%,41.81%,4.07,-,1.02,60.91%,8.67%,54.69,1.87%,1.86%,23100,2.51,1.94%,4.87%,1.57,128.17,Yes / Yes,2.39,2.99%,0.00%,0.63,119.79,-1.26%,11.11%,-3.17%,Apr 30 BMO,1.85M,120.62,1.70%,8.03%,-2.17%,"

","1,158,371",0.69%,XPO
XPeng Inc ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-0.75,2.73%,775.87M,-8.91%,14.44B,102.41,0.18,0.00%,755.00M,-6.86%,-705.84M,-,-0.13,14.82%,3.90%,-21.81%,6.94B,2.08,78.02%,12.44%,3.14,51.30%,4.46,4.18,197.10%,-6.06%,29.43M,158.83%,6.80,2.74,-,-15.52%,6.60,27.16,57.45%,-,-,-1.37%,-12.22%,-31.48%,2.57,-,1.07,76.03%,14.88%,181.97%,0.81,-,1.21,49.81%,-14.08%,43.16,3.44%,4.47%,15364,0.58,50.45%,-10.17%,1.51,21.62,Yes / Yes,0.36,52.40%,-,0.45,18.57,6.02%,53.90%,138.52%,May 21 BMO,9.36M,18.61,-5.50%,-5.01%,18.13%,"

","4,212,065",0.22%,XPEV
XPEL Inc,Consumer Cyclical,Auto Parts,USA,NASD,RUT,21.08,1.71,22.30%,27.66M,-4.04%,999.81M,15.92,2.27,-0.08%,21.50M,-3.60%,47.41M,-,0.53,82.00%,10.12%,13.65%,434.10M,2.30,10.30%,6.85%,9.14,-17.96%,8.51,4.25,24.73%,17.14%,2.17M,-4.21%,0.85,42.47,-,22.48%,24.25,48.58,-9.51%,-,19.87,26.59%,18.86%,-25.61%,1.86,-,1.51,26.47%,42.24%,49.03%,1.22,-,4.29,-1.37%,14.06%,51.22,3.11%,2.51%,1143,0.09,8.37%,10.92%,1.67,46.00,Yes / Yes,0.07,28.61%,0.00%,0.71,36.31,6.58%,13.43%,15.21%,May 06 BMO,238.04K,36.14,-0.90%,9.34%,-5.85%,"

","168,987",-0.47%,XPEL
XP Inc,Financial,Capital Markets,Brazil,NASD,-,12.83,1.55,31.40%,428.02M,-3.73%,10.46B,10.31,1.93,0.00%,361.50M,6.55%,841.66M,0.98,0.42,59.53%,3.76%,26.51%,3.15B,3.32,12.39%,-6.69%,1.79,51.07%,6.91,2.87,13.54%,1.44%,13.59M,15.54%,2.73,7.28,13.08%,21.71%,10.82,20.64,67.51%,0.98 (4.94%),1.23,23.61%,18.04%,-3.83%,1.17,0.65 (3.27%),0.18,18.93%,69.45%,83.46%,0.57,"Dec 10, 2024",0.18,1.33%,33.46%,61.71,1.22%,1.72%,7442,3.88,-2.79%,26.68%,1.33,22.17,Yes / Yes,0.27,4.79%,0.04%,0.51,19.91,-2.10%,4.58%,-9.35%,May 20 AMC,7.58M,19.85,1.69%,14.55%,25.76%,"

","3,858,383",-0.30%,XP
Exxon Mobil Corp,Energy,Oil & Gas Integrated,USA,NYSE,S&P 500,14.97,7.56,0.11%,4.31B,3.55%,487.81B,14.55,7.78,-0.09%,4.30B,6.31%,33.17B,1.99,1.49,66.28%,1.01%,-1.92%,339.74B,1.44,-16.52%,0.25%,2.48,2.12%,60.96,1.86,19.59%,8.00%,43.64M,3.74%,4.30,26.35,7.53%,14.18%,97.80,126.34,5.22%,4.00 (3.53%),17.31,18.47%,11.22%,-10.41%,0.46,3.92 (3.46%),0.90,5.83%,22.20%,15.74%,2.26,"May 15, 2025",1.24,-7.18%,11.60%,68.60,1.24%,1.18%,61000,0.14,2.36%,9.76%,1.94,122.72,Yes / Yes,0.12,-14.19%,49.00%,1.02,114.00,-3.73%,0.80%,-0.20%,May 02 BMO,17.63M,113.19,6.86%,6.79%,1.16%,"

","17,933,191",-0.71%,XOM
Xometry Inc,Industrials,Specialty Industrial Machinery,USA,NASD,RUT,-,-0.99,14.54%,48.99M,-2.87%,1.66B,47.46,0.69,-1.47%,43.31M,-3.67%,-48.86M,-,0.04,89.66%,10.99%,25.05%,573.81M,2.90,814.86%,-0.37%,6.99,-5.49%,6.14,5.35,142.06%,-7.07%,4.76M,159.27%,4.57,7.19,-,-15.50%,11.08,45.33,-23.00%,-,-,-8.00%,-8.16%,-27.53%,0.84,-,3.69,46.72%,36.57%,196.48%,1.89,-,3.74,27.83%,-8.85%,52.20,5.00%,3.85%,1088,0.95,19.35%,-8.52%,1.80,34.89,Yes / Yes,0.93,12.40%,-,1.19,31.06,1.91%,484.62%,23.05%,May 06 BMO,681.11K,32.85,-1.84%,11.52%,15.89%,"

","807,397",5.76%,XMTR
Xenia Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,NYSE,RUT,54.82,0.22,0.74%,98.70M,-0.65%,1.21B,64.99,0.19,0.00%,97.97M,1.15%,22.77M,-,0.29,95.58%,3.62%,-4.06%,1.06B,1.14,107.60%,-2.11%,3.70,-22.52%,12.25,1.00,-39.32%,0.79%,3.54M,-13.76%,1.84,6.66,-,1.83%,8.55,16.50,-17.36%,0.54 (4.40%),22.33,-20.52%,0.86%,-25.58%,1.67,0.50 (4.07%),2.07,-1.99%,12.35%,43.63%,0.34,"Jun 30, 2025",2.07,12.66%,8.81%,55.75,2.29%,1.86%,46,1.19,3.57%,2.15%,1.83,13.80,Yes / Yes,1.19,85.44%,311.49%,0.72,12.21,4.95%,166.43%,8.01%,May 02 BMO,957.14K,12.28,1.52%,8.05%,-9.81%,"

","690,020",0.57%,XHR
XChange Tec.Inc. ADR,Financial,Insurance Brokers,China,NASD,-,-,-,0.29%,1.00M,0.01%,1.35M,-,-,380.13%,1.00M,-22.85%,-,-,-,0.09%,7.82%,-92.08%,-,-,-,-96.30%,0.20,-95.62%,-2628.17,-,-,-,0.08M,-99.55%,1.20,1.13,-,-,1.25,1200.00,-92.17%,-,-,86.14%,-,-99.89%,-0.80,-,0.02,-25.95%,-,8.01%,0.30,-,0.03,169.04%,-,31.71,0.75%,3.86%,38,-,-,-,-,53.75,No / Yes,-,-,-,0.03,1.35,-2.58%,87.91%,-,-,389.80K,1.35,-8.34%,-40.38%,-97.43%,"

","10,619",0.01%,XHG
Xenon Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,NASD,-,-,-3.22,3.05%,76.59M,-1.12%,2.45B,-,-4.39,-3.05%,74.39M,3.07%,-251.45M,-,-0.99,97.49%,4.53%,-8.70%,7.50M,326.37,-33.46%,0.73%,3.37,-20.35%,9.19,3.47,-9.40%,-30.25%,3.37M,-14.36%,7.16,4.45,-13.72%,-31.60%,26.74,46.00,-18.62%,-,-,-14.28%,-35.35%,-30.65%,1.10,-,17.66,-,65.07%,19.30%,1.40,-,17.66,-18.58%,-3906.60%,50.35,1.25%,2.03%,327,0.01,-100.00%,-3352.61%,1.05,55.18,Yes / Yes,0.01,-33.82%,-,0.96,31.70,176.31%,7.39%,-,May 12 AMC,1.00M,31.90,3.37%,-3.11%,-15.53%,"

","964,095",0.63%,XENE
"Xcel Energy, Inc",Utilities,Utilities - Regulated Electric,USA,NASD,"NDX, S&P 500",19.54,3.39,0.23%,576.55M,-2.89%,38.23B,16.04,4.13,0.16%,575.45M,-8.21%,1.93B,2.30,0.66,86.69%,1.54%,-5.64%,13.73B,2.78,8.97%,1.68%,2.32,-2.70%,34.35,1.93,8.33%,2.79%,8.85M,23.27%,2.14,30.93,8.48%,10.26%,51.97,73.38,-1.84%,2.30 (3.47%),-,5.44%,3.86%,-9.67%,0.39,2.23 (3.37%),0.70,3.15%,22.29%,27.54%,1.29,"Jun 13, 2025",0.80,2.14%,17.75%,37.29,1.37%,1.20%,11380,1.63,-0.44%,14.06%,1.78,76.93,Yes / Yes,1.53,-4.63%,63.69%,0.76,65.65,-0.67%,-8.80%,7.16%,Apr 24 BMO,3.82M,66.28,-3.44%,-4.69%,-2.12%,"

","2,917,057",0.96%,XEL
United States Steel Corp,Basic Materials,Steel,USA,NYSE,-,186.15,0.29,1.70%,226.42M,2.54%,12.42B,17.82,3.08,0.00%,222.58M,31.76%,97.00M,10.21,0.51,97.12%,9.91%,31.76%,15.16B,0.82,-16.41%,12.24%,2.47,64.88%,49.63,1.10,71.99%,0.48%,22.06M,50.41%,2.66,20.59,18.23%,0.86%,26.92,54.91,61.34%,0.20 (0.36%),-,-,0.63%,-0.13%,1.88,0.20 (0.36%),0.75,3.86%,2.23%,103.75%,1.39,"May 12, 2025",1.45,-88.78%,-1.00%,69.55,3.26%,4.49%,22053,0.38,-14.79%,0.64%,3.25,50.75,Yes / No,0.36,-175.22%,12.80%,0.00,54.84,2.66%,20.70%,-11.29%,May 01 AMC,8.92M,54.84,4.59%,18.77%,39.05%,"

",876,0.00%,X
Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,USA,NASD,S&P 500,23.72,3.66,22.27%,105.87M,-0.70%,9.09B,15.77,5.51,1.92%,81.27M,-9.98%,429.61M,-,1.25,66.79%,7.85%,2.19%,6.97B,1.30,-18.69%,-2.69%,2.40,-8.06%,-3.41,-,12.60%,3.28%,6.38M,-2.13%,19.80,4.39,-2.33%,-,65.25,107.81,0.87%,1.01 (1.16%),11.92,30.52%,3.98%,-19.39%,1.37,1.00 (1.15%),1.05,1.52%,33.77%,33.20%,2.66,"May 16, 2025",1.08,-48.66%,15.09%,49.04,3.65%,2.13%,28000,-,-0.08%,6.17%,1.63,105.57,Yes / Yes,-,-46.88%,22.97%,0.47,87.28,-2.05%,-16.30%,-8.72%,May 06 AMC,2.66M,86.91,-1.17%,2.39%,-0.53%,"

","1,256,292",-0.42%,WYNN
Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,NYSE,S&P 500,51.82,0.50,0.42%,725.67M,-5.08%,18.84B,28.13,0.92,0.00%,722.26M,-2.00%,365.00M,1.80,0.19,90.11%,1.64%,-13.17%,7.09B,2.66,17.30%,1.36%,2.99,-13.61%,13.29,1.95,48.48%,2.19%,11.86M,-10.45%,0.77,33.57,28.71%,3.71%,24.10,34.03,-7.74%,0.77 (2.95%),70.02,-,2.49%,-23.67%,1.16,0.82 (3.16%),1.26,1.68%,25.31%,7.76%,0.61,"May 30, 2025",2.04,-54.29%,9.96%,44.67,1.58%,1.60%,9440,0.54,-6.56%,5.15%,1.57,33.82,Yes / Yes,0.52,-26.79%,147.28%,0.67,25.87,-0.23%,13.52%,-1.84%,Apr 24 AMC,3.97M,25.97,-1.10%,-0.21%,-11.90%,"

","2,664,160",0.39%,WY
"Wolverine World Wide, Inc",Consumer Cyclical,Footwear & Accessories,USA,NYSE,RUT,19.85,0.89,1.96%,81.04M,-3.77%,1.43B,12.73,1.38,3.08%,79.46M,3.10%,71.20M,0.72,0.23,106.67%,10.66%,25.80%,1.77B,0.80,22.18%,6.22%,5.57,-25.14%,3.83,4.59,24.37%,4.03%,8.47M,40.35%,1.31,13.39,27.53%,25.29%,9.58,24.64,-20.72%,0.40 (2.28%),12.87,-16.72%,7.18%,-28.57%,1.73,0.40 (2.27%),0.77,-5.05%,43.91%,83.72%,0.72,"Jul 01, 2025",1.26,195.95%,5.25%,55.33,4.36%,3.19%,3100,2.77,-13.05%,4.02%,1.30,20.78,Yes / Yes,2.19,172.08%,69.11%,0.58,17.43,4.16%,64.23%,4.41%,May 08 BMO,1.52M,17.60,1.06%,16.27%,0.20%,"

","877,231",0.98%,WWW
Woodward Inc,Industrials,Aerospace & Defense,USA,NASD,-,38.61,6.19,5.60%,59.55M,2.55%,14.22B,31.65,7.55,-3.76%,56.17M,11.92%,381.41M,2.70,1.62,90.77%,1.64%,27.73%,3.36B,4.23,3.83%,2.12%,1.69,36.49%,39.25,6.09,19.04%,8.61%,0.92M,32.70%,6.12,39.05,14.28%,16.35%,145.98,238.54,43.61%,1.09 (0.46%),45.09,8.34%,13.39%,0.19%,1.24,1.06 (0.44%),1.30,2.77%,25.83%,63.71%,5.44,"May 22, 2025",1.95,8.41%,12.86%,72.87,1.13%,1.88%,9300,0.40,4.96%,11.36%,2.33,236.78,Yes / Yes,0.22,13.53%,16.65%,1.23,236.57,5.80%,15.88%,5.78%,Apr 28 AMC,545.49K,238.99,5.75%,18.22%,30.98%,"

","671,835",1.02%,WWD
Wave Life Sciences Ltd,Healthcare,Biotechnology,Singapore,NASD,RUT,-,-0.84,20.14%,154.09M,-4.03%,1.06B,-,-1.11,-0.67%,123.09M,6.81%,-112.33M,-,-0.26,81.46%,12.21%,-31.27%,104.94M,10.13,-51.95%,3.13%,10.46,-48.66%,1.11,6.19,-4.65%,-42.90%,15.03M,10.75%,1.58,4.38,-2.44%,-105.50%,4.25,16.74,-44.22%,-,-,34.27%,-57.49%,-58.77%,-1.05,-,2.95,46.62%,91.76%,62.35%,0.39,-,2.95,-57.17%,-119.83%,52.70,3.92%,3.57%,288,0.13,-7.06%,-107.04%,1.23,20.38,Yes / Yes,0.09,-18.15%,-,0.61,6.59,-23.04%,-11.75%,-26.82%,May 08 BMO,1.44M,6.90,4.80%,5.11%,-31.16%,"

","875,371",4.70%,WVE
TeraWulf Inc,Financial,Capital Markets,USA,NASD,RUT,-,-0.33,25.12%,383.73M,-12.93%,1.48B,-,-0.12,0.00%,287.97M,-4.00%,-124.81M,-,-0.06,51.09%,33.03%,16.36%,132.02M,11.19,-60.85%,2.82%,2.47,-45.45%,0.42,9.15,64.14%,-20.09%,95.12M,-2.04%,0.57,6.73,-,-56.12%,2.06,9.30,-32.16%,-,-,12.89%,-18.85%,-58.71%,3.13,-,1.90,51.38%,-0.78%,86.41%,0.34,"Dec 18, 2012",1.90,-34.27%,-87.64%,49.02,7.17%,6.14%,12,2.89,31.85%,-94.54%,1.17,6.96,Yes / Yes,2.89,-370.09%,-,0.98,3.95,-16.65%,-128.57%,-18.92%,May 09 BMO,38.49M,3.84,-4.60%,12.91%,-19.67%,"

","37,830,652",-2.78%,WULF
Western Union Company,Financial,Credit Services,USA,NYSE,-,3.13,2.69,0.82%,332.10M,-8.76%,2.79B,4.56,1.85,0.00%,327.83M,-14.40%,915.00M,0.66,0.45,97.50%,8.70%,-21.12%,4.14B,0.67,1.87%,1.21%,3.96,-21.56%,2.83,2.98,4.49%,11.16%,28.54M,-30.02%,3.90,2.16,4.73%,136.84%,8.41,13.11,-20.38%,0.95 (11.20%),6.48,2.20%,27.07%,-35.65%,0.71,0.94 (11.14%),0.29,-4.45%,32.98%,0.36%,0.23,"Jun 16, 2025",0.29,59.60%,17.19%,24.03,2.77%,1.63%,9100,2.97,-5.16%,22.12%,3.60,10.58,Yes / Yes,2.60,-11.80%,34.32%,1.38,8.43,-0.99%,0.69%,-6.30%,Apr 23 AMC,7.22M,8.44,-8.25%,-11.80%,-20.62%,"

","9,935,475",0.12%,WU
Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,NASD,S&P 500,-,-0.51,0.45%,99.21M,0.52%,29.50B,15.64,19.02,-3.64%,98.70M,-5.23%,-53.00M,-,2.64,95.26%,1.38%,-11.06%,9.81B,3.01,-1.60%,-0.99%,2.02,-4.46%,81.98,3.63,14.15%,-0.18%,1.36M,16.54%,15.20,19.57,8.57%,-0.60%,254.88,344.14,-5.02%,3.64 (1.22%),22.71,-,-0.40%,-13.55%,0.71,3.56 (1.20%),1.16,1.91%,77.78%,16.72%,5.65,"Jun 30, 2025",1.16,-103.64%,21.74%,38.49,0.91%,1.09%,48900,0.73,2.42%,-0.54%,1.80,364.06,Yes / Yes,0.65,27.36%,-,1.18,297.79,-2.61%,-2.51%,-5.08%,Apr 24 BMO,673.30K,297.50,-2.86%,-3.99%,-4.68%,"

","795,703",-0.10%,WTW
Select Water Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,26.96,0.34,10.94%,103.88M,0.11%,1.12B,11.68,0.80,-0.75%,92.62M,10.20%,35.26M,0.53,0.12,86.43%,4.68%,-8.38%,1.46B,0.76,75.78%,-2.21%,3.02,-32.49%,7.63,1.22,50.78%,2.49%,4.33M,-7.84%,0.23,40.04,50.47%,4.51%,7.20,15.14,-29.83%,0.28 (3.01%),113.04,54.15%,3.30%,-38.64%,1.19,0.27 (2.91%),1.67,2.37%,15.03%,29.03%,0.34,"May 06, 2025",1.83,-46.51%,4.85%,62.71,1.09%,2.00%,3700,0.37,-4.91%,2.42%,1.00,15.20,Yes / Yes,0.35,123.74%,83.00%,0.44,9.32,3.22%,26.78%,2.14%,May 06 AMC,1.43M,9.29,7.48%,9.28%,-17.25%,"

","628,640",-0.32%,WTTR
"Watts Water Technologies, Inc",Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,27.60,8.73,18.97%,27.43M,-1.53%,8.05B,24.32,9.91,-0.32%,27.04M,-2.20%,292.60M,4.54,2.63,81.72%,3.26%,13.11%,2.24B,3.59,4.73%,0.02%,4.12,10.62%,53.09,4.54,6.80%,12.11%,0.88M,28.77%,10.09,23.89,6.08%,17.61%,175.37,248.17,18.57%,1.90 (0.79%),24.12,17.72%,14.86%,-2.87%,1.13,1.81 (0.75%),1.53,7.07%,47.65%,37.45%,4.76,"May 30, 2025",2.46,8.17%,18.07%,55.98,0.94%,1.17%,4800,0.11,3.89%,13.07%,2.80,233.80,Yes / Yes,0.11,1.93%,18.98%,1.03,240.52,1.94%,11.89%,-2.26%,May 07 AMC,213.98K,241.05,-0.15%,7.10%,14.03%,"

","221,183",0.22%,WTS
Essential Utilities Inc,Utilities,Utilities - Regulated Water,USA,NYSE,-,16.78,2.23,0.27%,280.34M,-1.86%,10.48B,16.78,2.23,-1.01%,279.57M,-4.50%,613.33M,2.54,0.29,77.76%,1.44%,-4.47%,2.26B,4.64,6.49%,-2.07%,2.35,-3.36%,23.35,1.60,6.21%,3.47%,4.02M,0.70%,0.07,504.42,6.60%,9.78%,33.18,41.78,2.95%,1.34 (3.58%),-,15.84%,4.38%,-10.51%,0.80,1.30 (3.48%),0.57,18.58%,42.45%,12.69%,0.75,"May 13, 2025",0.65,5.65%,38.35%,40.86,1.11%,1.09%,3291,1.20,16.41%,27.17%,1.55,45.75,Yes / Yes,1.17,6.03%,58.32%,1.06,37.06,11.64%,28.22%,28.03%,May 12 BMO,1.71M,37.39,-1.90%,-4.43%,-2.32%,"

","1,809,359",0.89%,WTRG
"White Mountains Insurance Group, Ltd",Financial,Insurance - Property & Casualty,USA,NYSE,-,152.61,11.47,3.21%,2.57M,-0.26%,4.51B,15.22,115.00,0.00%,2.49M,-3.61%,27.40M,-,18.50,89.89%,2.14%,-7.21%,2.17B,2.08,22.51%,1.63%,3.00,-10.44%,1752.17,1.00,4.55%,0.29%,0.05M,-0.45%,-,-,-,0.61%,1666.22,2023.00,-10.01%,-,7.08,-7.13%,0.53%,-13.47%,0.36,1.00 (0.06%),-,20.18%,-,5.06%,28.02,"Mar 17, 2025",1.34,-94.77%,13.40%,42.59,0.91%,1.13%,893,0.15,-4.09%,1.26%,-,-,No / Yes,0.15,-85.68%,1.11%,0.96,1749.44,-,194.21%,-7.99%,May 07 BMO,17.77K,1750.45,-2.00%,-1.37%,-4.92%,"

","17,041",0.06%,WTM
