Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Stitch Fix Inc,Consumer Cyclical,Apparel Retail,USA,Small,NASD,RUT,444.31M,332.03M,-19.12M,1.33B,1.51,1.40,-,-,-,- -,-,4165,"Nov 17, 2017",-,-,-,0.33,2.21,2.38,24.39,-,0.25,0.97,1.50,0.37,0.26,Yes / Yes,-0.14,-0.03,-0.06,39.42%,75.20%,53.37%,51.06% 19.39%,-15.13% -5.84%,68.21%,4.66%,80.11%,4.70%,Jun 10 AMC,83.33% 2.03%,17.66%,-3.69%,78.36%,6.77%,-3.86%,-9.51%,-7.51%,41.86%,-2.13%,-1.43%,-14.48%,-14.81%,-17.41%,"

",118.29M,109.87M,11.40%,6.32,12.52M,5.94 -43.94%,2.95 12.88%,6.53%,5.75%,0.22,36.74,2.27,0.66,1.98M,"1,305,343",-16.12%,-12.14%,8.82%,-8.77%,-36.57%,-32.45%,-11.90%,-91.62%,-,2.67,4.70,3.59,3.33,-7.24%,SFIX
iHeartMedia Inc,Communication Services,Broadcasting,USA,Small,NASD,RUT,480.39M,6.07B,-285.77M,3.99B,-12.99,1.07,-,-,-,- -,-,9550,"May 07, 2019",-,56.38,-,0.12,-,2.75,13.25,9.76,1.52,1.41,1.41,-,-,Yes / Yes,-1.84,0.05,-0.03,84.01%,110.71%,-,-19.68% 25.23%,-0.40% 5.56%,24.95%,3.06%,3.46%,4.67%,Aug 10 AMC,-89.09% 0.73%,23.22%,0.13%,79.79%,-0.38%,-5.59%,-,-7.94%,50.35%,7.14%,-7.17%,-15.59%,-22.35%,-24.07%,"

",133.66M,116.05M,5.30%,6.21,6.15M,6.56 -54.88%,2.05 44.74%,17.90%,8.77%,0.30,31.71,2.18,1.11,991.50K,"1,104,967",-20.22%,-22.72%,-38.14%,-15.19%,-28.85%,31.56%,-14.70%,-87.14%,-,4.00,3.62,2.95,2.96,0.34%,IHRT
PGIM Global High Yield Fund Inc,Financial,Closed-End Fund - Debt,USA,Small,NYSE,-,478.84M,-,-,-,-,-,-,1.26 (10.78%),"Aug 13, 2026",0.00% 0.00%,63.45%,-,"Dec 21, 2012",9.35,-,-,-,-,-,-,-,-,-,-,-,-,No / Yes,1.25,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,-,-,28.42%,-,-,-,-,-,-,-,-0.32%,-1.13%,-3.83%,"

",40.96M,40.93M,0.08%,0.25,0.03M,13.43 -12.97%,11.25 3.91%,0.56%,0.96%,0.11,44.18,0.60,0.53,133.33K,"70,631",-0.09%,-1.02%,-1.76%,-9.45%,-5.27%,-11.17%,5.51%,-25.97%,-23.54%,-,-,11.68,11.69,0.09%,GHY
First Bank (NJ),Financial,Banks - Regional,USA,Small,NASD,RUT,476.55M,-,42.54M,245.79M,18.31,-,0.36 (1.90%),0.33 (1.74%),"Aug 07, 2026",4.00% 17.61%,15.52%,336,"Mar 28, 2007",11.18,10.38,-,1.94,1.04,-,9.39,-,-,-,0.15,0.63,0.34,Yes / Yes,1.70,1.83,0.44,-7.09%,12.99%,-,-1.86% 12.34%,30.09% 20.91%,12.24%,4.37%,6.70%,-3.85%,Jul 23 AMC,7.50% -0.73%,9.93%,-,46.66%,3.08%,1.05%,9.72%,6.99%,-,22.93%,17.31%,2.35%,7.39%,14.73%,"

",24.75M,22.64M,1.33%,3.00,0.30M,19.18 -1.15%,14.40 31.62%,1.58%,2.74%,0.46,63.86,0.53,1.18,100.07K,"117,839",2.27%,6.16%,27.42%,9.60%,15.19%,20.38%,59.87%,40.44%,135.24%,1.67,20.00,19.02,18.96,-0.32%,FRBA
American Coastal Insurance Corp,Financial,Insurance - Property & Casualty,USA,Small,NASD,RUT,457.99M,-,100.20M,330.59M,7.21,-,0.75 (7.94%),-,"Jan 02, 2026",- -,0.00%,68,"Nov 07, 2007",4.69,8.67,-,1.39,1.31,-,-,-,-,-,2.39,0.45,0.45,Yes / Yes,2.01,1.09,0.03,-52.88%,11.22%,-24.36%,- -,7.53% -16.90%,21.74%,3.29%,-16.63%,-4.48%,Aug 05 AMC,-21.43% 11.43%,49.48%,0.02%,33.74%,6.70%,11.00%,31.65%,20.32%,-,43.27%,30.31%,-8.37%,-10.81%,-14.95%,"

",47.27M,24.48M,5.11%,4.15,1.25M,12.30 -23.17%,9.70 -2.54%,2.61%,3.89%,0.40,33.84,-0.48,1.21,301.10K,"364,321",-5.03%,-7.80%,-12.90%,-14.79%,-20.45%,-8.00%,36.57%,160.85%,-29.31%,2.50,13.00,9.86,9.45,-4.16%,ACIC
Ranpak Holdings Corp,Consumer Cyclical,Packaging & Containers,USA,Small,NYSE,RUT,449.37M,834.37M,-38.00M,417.90M,6.06,0.50,-,-,-,- -,-,800,"Mar 05, 2018",-,-,-,1.08,0.86,10.40,88.11,14.49,2.00,1.39,1.79,0.82,0.80,Yes / Yes,-0.45,-0.06,-0.03,61.11%,65.71%,-,3.45% -7.09%,6.55% 5.78%,-8.65%,9.77%,-3.60%,13.98%,Jul 30 BMO,-20.00% 4.22%,14.58%,0.00%,83.63%,-0.54%,-3.40%,-7.18%,-4.05%,25.01%,-2.35%,-9.09%,-9.41%,-19.47%,-3.65%,"

",85.75M,73.26M,3.93%,5.25,2.88M,7.81 -32.91%,3.22 62.73%,4.08%,6.45%,0.34,38.03,3.12,0.71,547.94K,"390,448",0.77%,-23.05%,-8.87%,-12.23%,-3.14%,23.58%,-2.24%,-82.29%,-,1.67,7.08,5.57,5.24,-5.92%,PACK
Metals Royalty Co Inc,Basic Materials,Other Industrial Metals & Mining,Canada,Small,NASD,-,407.63M,438.13M,-15.78M,0.00M,1.95,0.19,-,-,-,- -,-,10,"Apr 08, 2026",-,-,-,-,3.37,34.57,-,-,-,1.67,1.67,0.35,0.35,No / Yes,-0.27,-0.10,-0.09,-137.50%,73.68%,-,- -,- -,-,-,-6376.47%,-,Jun 03,0.00% -,60.13%,0.00%,8.97%,61.49%,-,-,-9.71%,-,-,-,7.48%,-5.98%,-35.61%,"

",62.04M,24.74M,0.33%,1.25,0.08M,21.38 -69.27%,5.14 27.82%,15.73%,11.83%,0.78,50.87,-,3.29,65.21K,"214,711",5.46%,26.35%,-52.84%,-,-56.20%,-,-,-,-,-,-,7.69,6.57,-14.56%,TMCR
El Pollo Loco Holdings Inc,Consumer Cyclical,Restaurants,USA,Small,NASD,RUT,470.50M,676.62M,34.86M,500.79M,10.42,0.44,-,-,"Oct 21, 2022",- -,0.00%,4034,"Jul 25, 2014",13.19,13.97,-,0.94,1.48,35.43,11.47,10.29,1.35,0.38,0.41,0.69,0.63,Yes / Yes,1.17,1.11,0.24,4.76%,7.79%,-,16.58% 5.67%,1.40% 2.84%,39.48%,4.40%,75.29%,2.97%,Aug 06 AMC,7.80% -0.55%,7.15%,-20.74%,91.64%,3.48%,5.74%,11.79%,6.73%,22.03%,9.81%,6.96%,-2.99%,-3.27%,19.25%,"

",30.44M,28.26M,5.79%,5.47,1.64M,17.40 -11.15%,8.98 72.06%,3.00%,3.41%,0.55,44.38,0.77,0.76,299.01K,"226,212",1.71%,-6.81%,15.03%,47.10%,47.80%,48.37%,55.07%,0.17%,31.93%,1.67,20.30,15.54,15.46,-0.51%,LOCO
Colony Bankcorp Inc,Financial,Banks - Regional,USA,Small,NYSE,RUT,468.77M,-,32.72M,212.25M,18.43,-,0.47 (2.13%),0.47 (2.15%),"Aug 05, 2026",2.27% 2.83%,28.96%,526,"Mar 26, 1998",13.37,9.35,0.67,2.21,1.20,-,21.56,-,-,-,0.12,0.60,0.44,Yes / Yes,1.65,2.36,0.52,10.85%,19.12%,13.97%,11.79% 5.01%,14.55% 17.13%,4.61%,16.31%,12.23%,23.45%,Jul 22 AMC,8.33% 1.48%,6.27%,0.48%,59.39%,4.13%,0.97%,9.57%,5.81%,-,21.50%,15.42%,1.02%,4.86%,13.29%,"

",21.16M,19.89M,5.05%,3.49,1.00M,22.46 -1.64%,15.80 39.81%,1.32%,2.12%,0.43,59.29,0.54,0.44,287.47K,"125,798",0.78%,5.29%,14.63%,8.50%,23.96%,34.04%,113.02%,22.72%,131.07%,1.00,25.00,22.27,22.09,-0.81%,CBAN
First Trust Enhanced Equity Income Fund,Financial,Closed-End Fund - Equity,USA,Small,NYSE,-,470.52M,-,-,6.53M,23.72,-,-,1.55 (6.59%),"Jun 22, 2026",5.64% 5.45%,36.51%,-,"Aug 27, 2004",5.84,-,-,72.04,0.99,-,-,-,-,-,-,-,-,No / Yes,4.03,-,-,-,-,-,- -,- -,-,-,111.80%,-5.10%,-,- -,-,-,32.80%,-,-,-,-,-,-,-,2.35%,4.00%,7.05%,"

",19.99M,19.99M,0.05%,0.37,0.01M,23.82 -1.18%,19.50 20.72%,0.89%,1.08%,0.25,67.79,1.00,1.83,29.16K,"53,376",-0.25%,3.52%,4.62%,7.69%,6.90%,11.30%,34.05%,12.63%,84.06%,-,-,23.61,23.54,-0.30%,FFA
American Integrity Insurance Group Inc,Financial,Insurance - Property & Casualty,USA,Small,NYSE,RUT,490.04M,-,88.09M,336.20M,18.87,-,-,-,"Mar 16, 2026",- -,0.00%,313,"May 08, 2025",5.56,7.72,-,1.46,1.33,-,2.99,-,-,-,1.46,0.09,0.09,No / Yes,4.50,3.24,-0.04,-39.73%,-9.96%,-17.23%,75.03% -,17.32% -,-,-,7.53%,54.59%,Aug 11 AMC,101.52% 15.51%,44.49%,-0.67%,56.21%,-2.19%,11.92%,26.24%,21.88%,-,36.21%,26.20%,20.69%,30.59%,31.55%,"

",19.58M,10.93M,2.33%,1.91,0.25M,25.00 0.04%,16.19 54.48%,5.06%,4.06%,0.98,79.99,-0.02,2.85,133.08K,"378,927",21.70%,34.03%,46.51%,48.08%,26.76%,38.45%,-,-,-,1.50,26.25,23.99,25.01,4.25%,AII
OBOOK Holdings Inc,Technology,Software - Infrastructure,Taiwan,Small,NASD,-,479.65M,-,-,-,-,-,-,-,-,- -,-,200,"Oct 16, 2025",-,-,-,-,-,-,-,-,-,-,-,-,-,No / Yes,-,-,-,-,-,-,-49.34% -,27.74% -,-,-,-,-,Aug 21 AMC,0.00% 0.00%,80.68%,0.01%,0.30%,10.94%,-,-,-,-,-,-,0.69%,-2.27%,-13.36%,"

",88.33M,17.07M,0.33%,2.13,0.06M,90.00 -93.97%,5.10 6.47%,2.42%,3.33%,0.17,48.38,-,0.87,26.59K,"23,165",-0.55%,-2.16%,-7.65%,0.56%,-18.71%,-,-,-,-,1.00,11.00,5.32,5.43,2.07%,OWLS
CI&T Inc,Technology,Software - Infrastructure,Brazil,Small,NYSE,-,455.68M,545.49M,36.74M,541.02M,2.54,0.42,-,-,-,- -,0.00%,7993,"Nov 10, 2021",12.58,8.28,0.89,0.84,1.40,8.53,13.21,6.79,1.01,1.31,1.31,0.44,0.15,Yes / Yes,0.28,0.43,0.09,-8.30%,19.51%,9.28%,30.18% 10.40%,4.95% 21.43%,15.80%,19.51%,-38.78%,21.88%,Aug 11 AMC,-25.93% 1.97%,86.97%,0.00%,6.01%,9.59%,6.37%,11.72%,9.84%,28.36%,10.97%,6.79%,3.90%,0.84%,-17.86%,"

",17.38M,16.77M,0.99%,1.00,0.17M,5.88 -39.80%,3.03 16.83%,6.40%,4.77%,0.18,53.09,0.83,0.53,166.03K,"87,298",-2.48%,9.60%,-4.84%,-28.19%,-13.02%,-32.70%,-29.62%,-,-,1.44,5.47,3.65,3.54,-3.01%,CINT
NRC Health,Healthcare,Health Information Services,USA,Small,NASD,RUT,481.54M,568.24M,5.46M,140.00M,0.30,0.15,-,0.60 (2.76%),"Sep 25, 2026",-14.77% 19.88%,103.13%,357,"May 23, 2013",87.64,-,-,3.44,73.59,144.61,22.25,24.31,4.06,0.65,0.65,13.75,13.13,Yes / Yes,0.25,-,0.21,-,-,-7.79%,-26.48% -19.02%,-3.22% 0.61%,-67.39%,-0.23%,-1686.90%,3.98%,Jul 28 AMC,306.67% 1.41%,43.34%,0.08%,49.25%,5.44%,3.93%,39.17%,5.90%,55.58%,10.53%,3.90%,5.97%,5.51%,20.53%,"

",22.14M,12.53M,4.11%,4.07,0.52M,23.68 -8.07%,11.01 97.66%,5.13%,6.18%,1.14,57.76,0.38,0.93,126.52K,"118,252",4.16%,-0.05%,16.92%,80.22%,15.98%,42.19%,-47.73%,-57.57%,41.77%,1.00,26.00,21.19,21.77,2.74%,NRC
Vital Farms Inc,Consumer Defensive,Farm Products,USA,Small,NASD,RUT,479.11M,566.12M,0.16M,765.67M,6.61,0.49,-,-,-,- -,0.00%,739,"Jul 31, 2020",-,35.43,-,0.63,1.69,22.56,-,18.16,0.74,0.60,1.10,0.38,0.25,Yes / Yes,-0.05,0.32,-0.09,-134.38%,163.64%,-21.37%,268.43% 40.04%,28.01% 28.80%,-102.23%,16.37%,-299.20%,-10.14%,Aug 06 BMO,0.36% 3.62%,18.19%,0.52%,85.49%,-31.50%,0.03%,0.05%,0.04%,29.14%,0.48%,0.02%,-9.99%,-6.87%,-44.10%,"

",42.93M,35.12M,24.90%,3.96,8.74M,53.12 -78.99%,7.95 40.38%,5.50%,6.49%,0.77,39.77,1.03,0.57,2.21M,"1,251,306",-0.89%,-17.64%,31.60%,-60.72%,-65.06%,-76.63%,-6.84%,-37.97%,-,2.20,13.22,10.90,11.16,2.39%,VITL
ClearPoint Neuro Inc,Healthcare,Medical Devices,USA,Small,NASD,RUT,472.81M,507.40M,-34.57M,42.28M,0.35,0.96,-,-,-,- -,-,172,"May 21, 2012",-,-,-,11.18,43.87,16.10,-,-,12.00,3.87,4.73,5.93,5.91,Yes / Yes,-1.18,-1.11,-0.32,-47.04%,16.37%,-2.88%,-9.90% -16.08%,21.62% 23.58%,-47.31%,25.86%,-81.90%,18.07%,Aug 03 AMC,-32.54% -14.55%,11.42%,-3.55%,45.98%,-2.82%,-46.21%,-226.52%,-46.38%,61.63%,-73.42%,-81.76%,6.25%,-0.69%,13.81%,"

",30.50M,27.02M,14.41%,5.25,3.89M,30.10 -48.50%,8.27 87.42%,3.78%,4.79%,0.84,54.41,1.26,0.56,742.42K,"413,731",6.38%,2.31%,33.16%,14.39%,13.30%,34.20%,194.12%,-9.52%,89.02%,1.00,25.67,15.34,15.50,1.04%,CLPT
Gemini Space Station Inc,Financial,Capital Markets,USA,Small,NASD,RUT,430.64M,328.09M,-517.04M,161.55M,3.71,5.23,-,-,-,- -,-,650,"Sep 12, 2025",-,-,-,2.67,0.97,0.69,-,-,2.03,1.30,1.30,1.11,0.03,Yes / Yes,-4.38,-2.34,-0.74,57.39%,23.14%,33.05%,-34.97% -,14.82% -,-28.35%,28.47%,21.93%,-47.66%,Aug 13 AMC,-27.05% 1.47%,72.27%,-0.07%,13.25%,1.19%,-33.62%,-416.47%,-107.52%,81.44%,-293.27%,-320.04%,-13.41%,-16.54%,-50.77%,"

",50.93M,33.08M,33.85%,5.99,11.20M,45.89 -92.13%,3.74 -3.48%,8.87%,6.98%,0.31,37.41,-,2.06,1.87M,"3,845,662",-12.17%,-13.84%,-35.30%,-52.25%,-63.61%,-,-,-,-,2.78,5.17,3.92,3.61,-7.91%,GEMI
Nine Energy Service Inc,Energy,Oil & Gas Equipment & Services,USA,Small,AMEX,-,484.21M,594.83M,67.87M,536.00M,9.29,0.42,-,-,-,- -,-,1072,"Mar 31, 2026",1.72,20.33,-,0.90,1.20,26.53,-,14.79,1.11,1.68,2.34,0.99,0.88,No / Yes,6.49,0.55,-0.41,464.80%,-87.94%,-,- 37.10%,-1.80% 12.57%,814.40%,-7.15%,-37.94%,-3.70%,Aug 05 AMC,-536.36% 0.71%,1.66%,0.00%,27.71%,16.49%,20.00%,283.76%,27.80%,7.82%,-1.51%,12.66%,-0.32%,-1.10%,6.32%,"

",43.31M,42.59M,0.44%,2.70,0.19M,13.23 -15.50%,7.32 52.73%,5.67%,9.27%,0.90,50.75,-,0.79,69.79K,"55,003",6.58%,-1.24%,8.12%,-,14.08%,-,-,-,-,1.00,12.00,10.79,11.18,3.61%,NINE
RBB Bancorp,Financial,Banks - Regional,USA,Small,NASD,RUT,462.14M,-,41.77M,241.92M,31.50,-,0.64 (2.36%),0.64 (2.34%),"Jul 31, 2026",4.55% 14.17%,35.06%,369,"Jul 26, 2017",11.24,10.90,-,1.91,0.87,-,10.21,-,-,-,0.12,0.60,0.59,Yes / Yes,2.43,2.51,0.58,31.26%,4.33%,-,-18.12% 2.03%,7.51% 9.23%,88.65%,3.04%,12.80%,-4.00%,Jul 20 AMC,10.07% -0.19%,10.09%,-1.67%,58.50%,-2.53%,1.00%,7.93%,4.90%,-,23.06%,17.26%,2.14%,3.42%,19.46%,"

",16.99M,15.21M,3.05%,2.41,0.46M,28.24 -3.26%,16.74 63.20%,1.67%,2.39%,0.61,58.98,1.02,0.49,192.51K,"94,280",3.17%,0.96%,19.15%,22.37%,32.36%,41.19%,96.12%,8.46%,-,2.60,28.50,27.59,27.32,-0.98%,RBB
Cabaletta Bio Inc,Healthcare,Biotechnology,USA,Small,NASD,RUT,489.99M,290.60M,-181.32M,0.00M,1.26,1.33,-,-,-,- -,-,156,"Oct 25, 2019",-,-,-,-,2.30,2.18,-,-,-,5.79,5.79,0.12,0.03,Yes / Yes,-1.58,-1.20,-0.32,35.14%,11.92%,22.07%,-5.18% -7.84%,- -,41.56%,-,53.72%,-,Aug 13 BMO,8.82% -,13.22%,0.00%,86.25%,27.62%,-75.36%,-93.20%,-83.63%,-,-,-,5.17%,0.08%,0.91%,"

",167.73M,141.51M,28.82%,9.46,40.78M,4.23 -31.68%,1.40 106.43%,6.12%,5.02%,0.16,54.22,3.23,1.84,4.31M,"7,914,350",3.21%,2.12%,-12.69%,3.21%,31.96%,69.01%,-76.31%,-61.00%,-,1.40,13.25,2.75,2.89,5.09%,CABA
Citizens & Northern Corp,Financial,Banks - Regional,USA,Small,NASD,RUT,466.13M,-,25.27M,190.89M,19.29,-,1.12 (4.31%),1.12 (4.31%),"Aug 03, 2026",0.00% 0.73%,76.85%,460,"Apr 05, 1994",17.57,9.45,-,2.44,1.35,-,11.17,-,-,-,0.16,0.49,0.38,Yes / Yes,1.48,2.75,0.68,17.30%,26.73%,-,-5.13% 2.38%,13.25% 10.83%,-14.99%,18.97%,100.20%,26.55%,Jul 23 AMC,25.40% -,5.32%,-0.08%,33.66%,1.58%,0.88%,7.99%,5.30%,-,20.40%,13.24%,3.73%,10.21%,17.79%,"

",17.94M,16.98M,2.36%,6.09,0.40M,26.26 -1.03%,18.87 37.73%,1.82%,2.71%,0.63,74.94,0.39,1.10,65.67K,"72,315",2.65%,11.35%,28.35%,8.84%,28.85%,36.00%,31.59%,4.04%,24.49%,3.00,27.00,25.98,25.99,0.04%,CZNC
Rimini Street Inc,Technology,Software - Application,USA,Small,NASD,RUT,463.05M,406.80M,7.25M,429.77M,-0.18,1.33,-,-,-,- -,0.00%,1980,"Aug 28, 2015",64.84,11.36,-,1.08,-,3.74,7.25,13.97,0.95,0.78,0.78,-,-,Yes / Yes,0.08,0.44,0.09,43.66%,36.46%,-,- -,0.96% 5.22%,315.93%,0.60%,-92.13%,6.69%,Jul 30 AMC,4.00% 1.16%,50.25%,-0.63%,43.58%,-1.07%,1.85%,-,15.59%,60.07%,5.83%,1.69%,3.57%,9.14%,27.48%,"

",93.34M,47.54M,3.82%,4.22,1.82M,5.08 -2.36%,2.87 72.82%,3.44%,4.25%,0.20,57.82,1.22,1.06,429.80K,"456,961",1.02%,6.90%,43.35%,63.70%,27.84%,22.47%,99.20%,-38.23%,-49.13%,1.00,7.17,4.99,4.96,-0.60%,RMNI
Apex Treasury Corp,Financial,Shell Companies,USA,Small,NASD,-,464.66M,464.09M,6.24M,0.00M,7.36,0.01,-,-,-,- -,0.00%,4,"Nov 17, 2025",74.45,-,-,-,1.37,815.19,-,-,-,0.44,0.44,0.00,0.00,No / Yes,0.14,-,-,-,-,-,- -,- -,-,-,6780.00%,-,-,49.03% 3.79%,25.00%,0.00%,66.36%,-,3.53%,3.69%,1.84%,-,-,-,-0.04%,0.31%,1.23%,"

",34.47M,34.47M,0.01%,0.01,0.00M,10.19 -0.79%,9.87 2.43%,0.12%,0.21%,0.02,52.62,-,0.01,232.04K,"3,295",-0.39%,0.30%,1.00%,1.30%,2.22%,-,-,-,-,-,-,10.11,10.11,-0.05%,APXT
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,Small,NYSE,-,372.61M,165.59M,-11.58M,1.29B,2.65,2.05,-,-,-,- -,-,2933,"Dec 15, 2023",-,14.68,-,0.29,1.09,1.40,-,-,0.13,1.64,1.84,0.14,0.04,No / Yes,-0.07,0.20,-,163.16%,143.56%,-,52.98% 25.70%,0.41% 12.99%,65.41%,5.41%,84.04%,14.78%,Aug 21 BMO,- 6.42%,1.85%,0.00%,15.57%,0.08%,-1.32%,-2.76%,-2.64%,16.34%,-1.68%,-0.90%,-0.91%,4.91%,-6.91%,"

",129.38M,126.98M,0.05%,0.58,0.07M,3.90 -26.15%,1.92 50.00%,3.72%,4.99%,0.13,52.27,0.40,0.89,113.82K,"101,851",1.05%,-3.68%,-1.03%,-18.87%,-21.74%,-4.64%,-,-,-,1.00,4.28,2.91,2.88,-1.03%,ZKH
AdvanSix Inc,Basic Materials,Chemicals,USA,Small,NYSE,RUT,451.19M,867.91M,-17.73M,1.56B,29.51,0.27,-,0.64 (3.83%),"Aug 18, 2026",5.83% -,35.49%,1410,"Sep 15, 2016",-,7.01,-,0.29,0.57,62.49,-,11.83,0.56,0.70,1.28,0.53,0.48,Yes / Yes,-0.66,2.38,-0.04,-91.89%,1189.19%,-,-32.72% 1.96%,-7.85% 5.62%,-122.83%,2.96%,-89.79%,2.75%,Aug 07 BMO,-65.77% -6.80%,4.63%,0.00%,91.84%,4.01%,-1.07%,-2.19%,-1.50%,5.62%,-0.61%,-1.14%,-12.83%,-16.67%,-14.70%,"

",27.00M,26.04M,2.32%,2.38,0.60M,26.73 -37.49%,14.10 18.51%,4.93%,4.60%,1.01,34.84,1.23,1.52,253.46K,"385,728",2.77%,-19.62%,-22.71%,-10.40%,-3.41%,-14.00%,-51.00%,-53.06%,-,2.00,20.00,17.04,16.71,-1.94%,ASIX
Everspin Technologies Inc,Technology,Semiconductors,USA,Small,NASD,RUT,483.35M,443.46M,-2.63M,62.47M,3.01,1.80,-,-,-,- -,-,85,"Oct 07, 2016",-,152.69,-,7.74,6.59,11.01,-,-,7.10,3.84,4.74,0.05,0.02,Yes / Yes,-0.11,0.13,-0.01,-266.67%,218.18%,-,- 43.54%,-2.73% 5.60%,-240.91%,20.89%,-404.36%,41.93%,Aug 05 AMC,-461.80% 8.30%,14.01%,-15.60%,52.85%,11.44%,-3.13%,-3.84%,-3.53%,52.28%,-7.42%,-4.22%,23.71%,3.67%,32.25%,"

",24.27M,20.94M,16.72%,1.55,3.50M,51.50 -61.46%,5.86 238.74%,6.58%,8.57%,1.67,60.00,1.96,0.87,2.26M,"1,975,250",24.61%,36.43%,-47.17%,79.96%,113.90%,230.83%,111.62%,266.91%,-,1.00,25.67,18.88,19.85,5.14%,MRAM
Valhi Inc,Basic Materials,Chemicals,USA,Small,NYSE,RUT,460.22M,1.20B,-51.10M,2.16B,36.87,7.73,-,0.32 (1.97%),"Sep 03, 2026",0.00% -7.79%,-,2826,"Oct 23, 1967",-,-,-,0.21,0.44,2.10,7.34,14.61,0.56,1.90,3.37,0.58,0.58,No / Yes,-1.79,-,-,-,-,-,- -,-2.23% 2.35%,-152.09%,3.38%,2376.27%,12.16%,Aug 06 AMC,- -,91.61%,0.00%,4.19%,-0.34%,-1.91%,-4.83%,-3.10%,14.69%,0.53%,-2.36%,10.25%,13.47%,17.40%,"

",28.32M,2.38M,2.68%,4.74,0.06M,17.67 -8.04%,11.44 42.05%,3.53%,4.73%,0.70,68.34,1.02,0.85,13.47K,"11,476",-2.99%,16.99%,19.93%,3.97%,34.85%,-3.50%,26.76%,-26.17%,-30.91%,5.00,12.00,16.21,16.25,0.25%,VHI
Canopy Growth Corp,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,Small,NASD,-,423.04M,377.68M,-169.43M,212.45M,1.15,0.57,-,-,-,- -,-,1128,"Apr 07, 2014",-,-,-,1.99,0.87,1.76,-,-,1.78,2.39,3.04,0.40,0.34,Yes / Yes,-0.45,-0.08,-0.03,83.67%,23.26%,55.24%,77.14% 55.23%,-6.50% -13.01%,85.06%,7.81%,84.36%,12.55%,Aug 07 BMO,49.05% -1.33%,0.21%,-23.86%,7.67%,-3.69%,-23.51%,-40.16%,-26.05%,18.25%,-25.43%,-79.75%,5.75%,4.33%,-8.65%,"

",423.02M,422.16M,5.90%,4.92,24.90M,2.38 -57.98%,0.84 18.55%,4.79%,4.34%,0.05,57.20,0.86,0.96,5.06M,"4,861,919",5.03%,6.39%,-3.85%,-7.41%,-12.28%,-23.08%,-75.73%,-99.43%,-96.76%,2.50,1.58,1.02,1.00,-1.96%,CGC
Bank of Marin Bancorp,Financial,Banks - Regional,USA,Small,NASD,RUT,456.03M,-,-14.26M,109.14M,24.51,-,1.00 (3.55%),1.00 (3.55%),"Aug 06, 2026",0.68% 1.68%,-,311,"Apr 28, 1994",-,11.74,-,4.18,1.15,-,12.08,-,-,-,0.10,0.17,0.17,Yes / Yes,-0.90,2.40,0.57,201.56%,5.42%,-,- -,-18.69% -6.87%,-308.00%,-20.46%,208.30%,120.20%,Jul 27 BMO,12.62% -0.21%,4.62%,0.05%,67.73%,4.48%,-0.38%,-3.41%,-3.08%,-,-21.53%,-13.07%,-2.08%,0.99%,5.98%,"

",16.19M,15.45M,5.45%,5.81,0.84M,30.92 -8.92%,22.50 25.16%,1.80%,2.56%,0.71,46.69,0.76,0.91,144.94K,"132,513",0.21%,-2.63%,10.78%,3.38%,8.27%,24.11%,38.58%,-21.99%,14.01%,2.33,31.80,28.29,28.16,-0.46%,BMRC
AIAI Holdings Corp,Industrials,Conglomerates,USA,Small,NASD,-,390.35M,422.77M,-,-,14.30,0.14,-,-,-,- -,-,18,"May 14, 2026",-,-,-,-,0.35,34.76,-,-,-,0.74,0.76,0.04,0.03,No / Yes,-,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,14.74%,-1.26%,20.85%,82.42%,-,-,-,-,-,-,-5.94%,-50.00%,-53.92%,"

",69.66M,59.95M,1.69%,3.36,1.01M,19.57 -74.40%,3.82 31.15%,21.54%,16.67%,0.99,36.09,-,0.82,301.60K,"248,731",19.86%,-28.33%,-66.51%,-,-58.25%,-,-,-,-,-,-,5.88,5.01,-14.80%,AIAI
