Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Burford Capital Limited,Financial,Asset Management,United Kingdom,NYSE,RUT,14.28,0.93,13.87%,218.32M,4.25%,2.90B,7.35,1.80,-0.54%,188.69M,-5.02%,207.35M,0.28,0.38,60.16%,1.75%,2.95%,615.01M,4.72,121.77%,4.63%,2.95,-0.82%,11.15,1.19,23.12%,3.40%,3.31M,-6.36%,2.60,5.09,50.43%,8.83%,11.17,15.73,3.84%,0.12 (0.94%),9.09,-7.52%,5.07%,-15.83%,1.05,0.12 (0.94%),3.44,41.61%,-,18.53%,0.37,"May 23, 2025",3.44,-35.55%,76.39%,48.61,1.86%,2.06%,160,0.73,-16.70%,33.71%,1.00,20.91,Yes / Yes,0.68,201.39%,18.44%,0.84,13.33,-18.63%,-53.69%,197.40%,May 07 BMO,1.12M,13.24,-0.86%,-0.95%,-2.41%,"

","937,924",-0.68%,BUR
Webull Corp,Technology,Software - Application,USA,NASD,-,69.23,0.15,67.79%,461.55M,-6.38%,4.94B,-,-,0.00%,148.67M,-40.83%,-5.33M,-,-,1.14%,3.41%,-8.07%,117.37M,42.12,-,371.47%,0.77,-7.03%,-16.19,-,-,1.53%,5.06M,-3.34%,2.61,4.10,-,4.52%,9.54,79.56,-7.87%,-,54924.58,-,-0.83%,-86.54%,-0.20,-,0.02,-,80.19%,12.26%,1.85,-,1.37,-31.91%,16.78%,41.03,5.07%,5.81%,1194,0.02,-,-4.54%,-,-,Yes / Yes,0.02,-673.75%,-,0.94,10.96,-,-,-,May 22 AMC,6.54M,10.71,-12.56%,-33.18%,-15.32%,"

","6,172,225",-2.28%,BULL
Anheuser-Busch InBev SA/NV ADR,Consumer Defensive,Beverages - Brewers,Belgium,NYSE,-,24.80,2.86,0.00%,1.75B,-0.36%,124.51B,16.94,4.19,-,1.75B,5.99%,5.85B,2.41,0.96,6.31%,0.35%,13.69%,59.75B,2.08,5.23%,2.76%,2.66,33.55%,44.62,1.59,12.82%,2.72%,6.15M,14.40%,6.50,10.93,10.27%,7.31%,45.94,71.94,41.82%,1.24 (1.75%),11.13,-8.76%,3.93%,-1.29%,0.84,1.05 (1.48%),0.54,2.69%,55.25%,54.57%,0.91,"May 07, 2025",0.70,10.02%,24.57%,66.66,0.84%,0.99%,143885,0.92,0.64%,9.80%,1.42,80.00,Yes / Yes,0.90,-1.76%,28.95%,0.67,71.01,-1.23%,9.16%,-0.56%,May 08 BMO,2.31M,71.01,2.60%,7.50%,19.00%,"

","1,553,711",0.00%,BUD
Peabody Energy Corp,Energy,Thermal Coal,USA,NYSE,RUT,5.05,2.67,0.85%,121.60M,3.06%,1.64B,4.63,2.91,0.45%,120.56M,-4.94%,365.70M,2.51,0.00,94.02%,12.88%,4.34%,4.18B,0.39,-77.51%,1.20%,2.94,-41.68%,30.16,0.45,373.62%,6.41%,15.53M,-42.97%,5.73,2.35,2.01%,10.33%,9.61,29.94,-35.72%,0.30 (2.23%),-,-,9.02%,-55.04%,0.53,0.30 (2.23%),1.77,-1.44%,9.59%,40.06%,0.70,"May 15, 2025",2.36,-26.06%,7.33%,48.69,1.66%,2.78%,5600,0.11,-7.42%,8.75%,1.00,19.10,Yes / Yes,0.11,-8.25%,11.11%,0.61,13.24,-1.36%,489.52%,2.35%,May 06 BMO,5.28M,13.46,-3.15%,2.29%,-29.55%,"

","3,217,148",1.66%,BTU
BrightSpring Health Services Inc,Healthcare,Health Information Services,USA,NASD,RUT,84.79,0.28,54.86%,175.18M,-0.29%,4.16B,23.34,1.02,-11.15%,78.65M,5.95%,57.23M,2.98,0.18,52.71%,13.75%,48.85%,11.57B,0.36,51.53%,15.21%,5.77,27.53%,9.63,2.48,20.46%,0.65%,10.82M,106.58%,0.30,79.43,28.45%,2.30%,10.15,24.82,40.11%,-,24.39,60.10%,1.33%,-3.87%,2.60,-,1.37,20.01%,13.46%,135.07%,1.00,-,1.73,128.30%,2.89%,63.36,1.60%,1.77%,600,1.61,23.40%,0.49%,1.17,27.30,Yes / Yes,1.56,151.42%,-,1.32,24.11,6.11%,108.79%,11.70%,May 02 BMO,1.87M,23.86,1.15%,17.33%,30.82%,"

","2,479,476",-1.04%,BTSG
British American Tobacco Plc ADR,Consumer Defensive,Tobacco,United Kingdom,NYSE,-,28.39,1.69,0.09%,2.20B,5.51%,104.91B,9.86,4.86,0.00%,2.19B,10.60%,3.79B,6.56,-,9.90%,0.51%,18.07%,33.07B,3.17,1.42%,1.01%,1.77,28.77%,28.23,1.70,5.50%,2.52%,11.21M,53.64%,3.32,14.42,4.33%,5.87%,30.29,47.86,31.86%,3.28 (6.84%),10.01,-11.33%,3.68%,0.06%,0.33,3.00 (6.26%),0.52,0.06%,63.18%,58.10%,0.74,"Jun 27, 2025",0.76,120.87%,14.41%,76.11,1.34%,1.26%,48989,0.74,-2.51%,11.46%,3.33,35.50,Yes / Yes,0.66,91.78%,172.31%,0.88,47.79,-2.02%,-0.28%,0.67%,Feb 13 BMO,6.33M,47.89,7.61%,11.36%,22.83%,"

","5,581,885",0.21%,BTI
B2gold Corp,Basic Materials,Gold,Canada,AMEX,-,-,-0.47,5.90%,1.32B,2.78%,4.89B,7.49,0.49,0.00%,1.24B,22.52%,-612.06M,-,0.11,58.73%,5.89%,42.31%,1.97B,2.48,207.44%,4.37%,1.44,33.09%,2.37,1.56,0.41%,-11.78%,73.23M,35.53%,0.26,14.06,54.01%,-17.61%,2.20,3.81,51.64%,0.08 (2.16%),-,-,-17.37%,-2.89%,0.47,0.14 (3.78%),0.54,10.48%,38.51%,68.18%,0.13,"Jun 11, 2025",1.22,-1731.76%,33.35%,69.12,1.68%,2.68%,6478,0.14,2.63%,-31.03%,1.92,4.47,Yes / Yes,0.13,28.95%,-,0.92,3.67,-6.62%,18.89%,15.31%,May 07 AMC,50.90M,3.70,11.41%,16.96%,26.44%,"

","46,958,726",0.82%,BTG
Baytex Energy Corp,Energy,Oil & Gas E&P,Canada,NYSE,-,6.32,0.29,13.51%,770.04M,7.65%,1.41B,12.95,0.14,0.00%,664.73M,15.82%,232.71M,-,0.02,31.99%,9.88%,-6.15%,2.41B,0.58,7.54%,19.48%,1.40,-31.46%,3.79,0.48,-34.77%,4.18%,65.66M,-45.21%,0.01,338.92,-,8.02%,1.36,3.84,-29.07%,0.07 (3.56%),2.87,-,5.24%,-52.34%,0.96,0.06 (3.52%),0.63,16.76%,27.69%,34.56%,0.10,"Jun 13, 2025",0.63,262.14%,24.89%,58.54,3.31%,4.56%,370,0.52,7.33%,9.67%,2.20,2.89,Yes / Yes,0.52,592.91%,30.56%,2.16,1.78,12.50%,-19.38%,-4.05%,May 05 AMC,46.89M,1.83,7.14%,7.01%,-26.20%,"

","101,442,742",2.81%,BTE
Bitdeer Technologies Holding Co,Technology,Software - Application,Singapore,NASD,-,-,-1.91,60.33%,129.03M,9.80%,2.76B,19.29,0.73,0.00%,74.77M,3.47%,-190.28M,-,-0.12,16.31%,31.35%,40.03%,300.40M,9.18,131.19%,21.31%,4.94,-12.87%,4.58,3.06,-46.60%,-16.62%,23.44M,99.86%,1.18,11.87,-,-32.09%,5.40,26.99,-35.35%,-,-,-,-21.78%,-48.09%,2.33,-,1.13,-,9.67%,159.44%,1.08,-,1.37,-24.61%,-52.67%,56.13,6.26%,4.93%,246,0.38,-,-63.34%,1.00,20.19,Yes / Yes,0.10,34351.92%,-,0.85,13.99,3.53%,527.76%,-41.32%,May 15 BMO,4.75M,14.01,-0.93%,24.06%,14.44%,"

","4,018,003",0.14%,BTDR
Bentley Systems Inc,Technology,Software - Application,USA,NASD,-,60.76,0.79,58.27%,291.37M,0.31%,14.50B,35.95,1.33,-0.08%,126.59M,1.55%,255.76M,4.91,0.28,41.10%,5.51%,16.16%,1.39B,10.46,9.70%,-0.53%,4.43,-5.52%,3.62,13.19,13.26%,7.57%,6.98M,-5.68%,0.28,173.35,12.38%,25.20%,36.51,52.42,2.33%,0.27 (0.57%),33.23,12.90%,10.80%,-8.82%,1.07,0.26 (0.54%),0.49,12.93%,78.81%,30.90%,1.04,"Jun 03, 2025",0.49,-27.64%,23.93%,54.60,2.74%,1.41%,5500,1.17,10.71%,18.46%,2.00,52.42,Yes / Yes,1.16,29.15%,33.16%,1.13,49.75,1.16%,15.51%,9.70%,May 07 BMO,1.58M,47.79,-0.55%,6.87%,2.19%,"

","1,773,903",-3.94%,BSY
Boston Scientific Corp,Healthcare,Medical Devices,USA,NYSE,S&P 500,73.30,1.36,0.40%,1.48B,-3.96%,148.00B,30.37,3.29,-12.18%,1.47B,-3.15%,2.03B,5.24,0.72,92.18%,1.14%,6.28%,17.55B,8.43,16.33%,0.25%,2.01,10.13%,15.02,6.66,12.82%,5.29%,16.75M,31.82%,0.56,178.75,13.99%,9.65%,71.88,107.17,12.00%,-,49.11,-17.84%,6.13%,-6.65%,0.69,-,0.88,9.30%,61.84%,39.18%,2.12,-,1.45,14.31%,16.56%,38.05,0.99%,1.04%,53000,0.53,19.35%,11.58%,1.38,120.68,Yes / Yes,0.49,35.11%,0.00%,1.02,102.09,2.00%,11.46%,20.93%,Apr 23 BMO,8.33M,100.04,-3.88%,-0.78%,6.34%,"

","8,482,349",-2.01%,BSX
Black Stone Minerals L.P,Energy,Oil & Gas E&P,USA,NYSE,-,14.87,0.92,17.20%,211.64M,1.11%,2.90B,9.18,1.49,-0.06%,164.29M,0.96%,193.90M,-,0.32,16.00%,1.21%,-6.49%,422.10M,6.86,-38.80%,-29.63%,5.58,-9.58%,3.61,3.79,8.76%,18.10%,1.99M,-13.80%,0.01,1206.33,-,27.20%,12.80,16.30,-6.30%,-,11.82,4.10%,-,-16.07%,0.27,1.50 (10.96%),1.20,-1.60%,86.70%,6.88%,0.24,"May 08, 2025",1.40,-,53.60%,47.79,0.94%,0.89%,-,0.08,-,52.90%,-,15.50,Yes / Yes,0.08,-85.10%,163.10%,0.51,13.67,12.12%,9.94%,-4.30%,May 05 AMC,356.28K,13.68,0.43%,-2.46%,-6.91%,"

","180,658",0.07%,BSM
Banco Santander (Brasil) S.A. ADR,Financial,Banks - Regional,Brazil,NYSE,-,16.02,0.32,-,3.75B,-0.77%,19.35B,6.18,0.84,-,2.02B,-2.27%,2.41B,1.26,0.19,0.49%,0.05%,18.96%,29.70B,0.65,16.71%,1.75%,1.99,26.38%,1.88,2.75,11.45%,1.08%,1.08M,6.90%,-,-,12.70%,10.89%,3.64,5.53,36.08%,0.34 (6.67%),3.24,-9.81%,2.61%,-6.67%,0.76,0.01 (0.17%),-,5.14%,-,41.88%,0.13,"Apr 23, 2025",4.54,25.28%,10.29%,49.19,1.22%,1.45%,55646,3.36,-6.03%,8.10%,1.91,5.70,Yes / Yes,3.36,-13.75%,65.88%,1.46,5.19,0.72%,4.51%,-2.75%,Apr 30 BMO,541.27K,5.16,-2.27%,3.38%,10.33%,"

","787,824",-0.58%,BSBR
Banco Santander Chile SA ADR,Financial,Banks - Regional,Chile,NYSE,-,10.82,2.26,0.00%,471.12M,-0.73%,11.52B,10.07,2.43,-,471.11M,-0.16%,1.06B,0.98,0.59,4.92%,0.14%,11.44%,5.69B,2.03,20.46%,-71.33%,1.51,28.60%,9.81,2.49,5.78%,1.45%,0.65M,28.20%,-,-,11.09%,24.02%,18.19,25.53,29.69%,1.43 (5.86%),4.48,2.86%,7.66%,-4.19%,0.70,1.33 (5.44%),-,1.50%,-,34.47%,0.51,"Apr 23, 2025",0.45,32.31%,23.58%,49.44,0.95%,1.09%,8757,3.55,18.54%,18.72%,2.67,24.24,Yes / Yes,2.01,23.78%,51.71%,0.56,24.83,7.16%,3.78%,-8.10%,Apr 30 BMO,432.19K,24.46,-1.34%,2.10%,15.00%,"

","241,999",-1.49%,BSAC
Braze Inc,Technology,Software - Application,USA,NASD,RUT,-,-1.01,33.33%,91.84M,-16.07%,3.21B,83.92,0.37,-0.85%,69.92M,-8.94%,-103.89M,-,0.03,64.96%,4.83%,-5.52%,620.01M,5.18,1.40%,-2.10%,2.52,-27.40%,4.52,6.77,111.89%,-12.18%,3.37M,-14.98%,5.14,5.96,58.91%,-22.82%,27.45,48.33,-26.81%,-,92.12,-23.78%,-19.15%,-36.58%,1.20,-,1.92,43.84%,69.42%,11.66%,1.70,-,1.92,21.20%,-19.55%,35.58,10.31%,5.01%,1699,0.18,22.66%,-16.76%,1.18,45.35,Yes / Yes,0.14,3.22%,-,2.42,29.73,2.17%,52.51%,19.64%,Jun 05 AMC,1.34M,30.65,-13.55%,-7.27%,-17.07%,"

","3,233,967",3.09%,BRZE
Brixmor Property Group Inc,Real Estate,REIT - Retail,USA,NYSE,-,24.52,1.05,0.83%,306.06M,1.98%,7.86B,26.45,0.97,-2.61%,303.53M,2.31%,319.44M,-,0.21,99.93%,3.88%,-2.36%,1.31B,6.00,-20.34%,2.06%,4.92,-14.17%,9.65,2.66,9.83%,3.71%,11.78M,14.23%,0.35,73.19,-1.36%,10.99%,22.02,30.67,-7.72%,1.16 (4.50%),29.42,4.00%,3.89%,-16.24%,1.24,1.12 (4.36%),2.22,1.92%,45.21%,16.67%,0.56,"Jul 02, 2025",2.22,12.65%,36.36%,53.50,1.22%,1.89%,454,1.78,4.58%,24.36%,1.44,29.69,Yes / Yes,1.78,-22.76%,99.18%,0.90,25.59,1.82%,3.23%,7.44%,Apr 28 AMC,2.40M,25.69,0.71%,1.41%,-4.75%,"

","2,146,988",0.39%,BRX
Dutch Bros Inc,Consumer Cyclical,Restaurants,USA,NYSE,-,190.50,0.39,9.96%,125.17M,2.26%,12.07B,90.50,0.81,-37.90%,114.28M,13.86%,43.55M,6.31,0.18,77.54%,6.56%,25.63%,1.36B,8.87,20.04%,0.27%,2.25,35.34%,4.79,15.33,37.85%,1.80%,7.50M,91.14%,1.92,38.14,30.20%,8.57%,26.96,86.88,40.09%,-,373.67,-9.87%,2.78%,-15.54%,2.74,-,1.75,39.98%,26.22%,172.18%,3.21,-,1.95,108.41%,8.20%,62.13,0.90%,3.41%,26000,1.70,30.42%,3.20%,1.31,78.43,Yes / Yes,1.62,49.47%,0.00%,0.77,73.08,3.15%,35.40%,29.10%,May 07 AMC,3.33M,73.38,3.71%,14.78%,36.38%,"

","2,565,402",0.41%,BROS
"Brown & Brown, Inc",Financial,Insurance Brokers,USA,NYSE,S&P 500,30.07,3.59,17.17%,287.00M,-4.89%,30.91B,23.70,4.55,0.00%,237.39M,-3.29%,1.02B,3.37,1.01,77.71%,1.37%,-9.84%,4.95B,6.24,8.96%,3.45%,1.82,-2.95%,23.77,4.54,8.76%,6.46%,3.25M,19.84%,2.33,46.21,8.93%,16.18%,88.31,125.68,5.72%,0.61 (0.57%),24.00,19.72%,9.49%,-14.18%,0.84,0.58 (0.54%),1.20,15.07%,95.27%,22.14%,2.41,"May 12, 2025",1.20,10.52%,30.80%,37.64,1.22%,1.14%,17403,0.59,12.57%,20.58%,2.50,119.09,Yes / Yes,0.57,12.36%,15.63%,0.94,110.57,-0.40%,-0.09%,11.61%,Apr 28 AMC,1.79M,107.86,-2.84%,-5.37%,-1.41%,"

","1,674,723",-2.45%,BRO
Bruker Corp,Healthcare,Medical Devices,USA,NASD,-,74.67,0.53,32.00%,151.52M,6.75%,5.94B,14.33,2.74,0.05%,103.05M,-3.21%,79.60M,7.93,0.44,81.01%,7.49%,-17.28%,3.45B,1.72,0.83%,-0.93%,3.20,-34.10%,11.99,3.27,12.58%,1.52%,7.72M,-38.32%,1.22,32.26,9.42%,4.92%,34.10,72.94,-33.11%,0.20 (0.51%),34.03,-9.69%,2.04%,-46.24%,1.16,0.20 (0.51%),0.74,10.19%,49.28%,14.99%,1.53,"Jun 16, 2025",1.57,-80.87%,9.42%,55.57,1.15%,2.90%,11396,1.16,14.84%,2.31%,2.21,53.92,Yes / Yes,1.14,-67.15%,26.44%,0.85,38.30,4.28%,7.87%,11.04%,May 07 BMO,2.41M,39.21,4.62%,2.02%,-25.94%,"

","2,037,073",2.38%,BRKR
BRF S.A. ADR,Consumer Defensive,Packaged Foods,Brazil,NYSE,-,8.89,0.42,0.03%,1.60B,4.21%,5.94B,15.50,0.24,0.00%,1.60B,3.34%,685.73M,-,0.08,4.39%,0.29%,15.22%,11.32B,0.52,-7.44%,-0.89%,1.49,-19.36%,1.75,2.12,-25.16%,6.12%,4.71M,10.22%,1.45,2.57,-9.14%,23.47%,2.99,4.85,-8.85%,0.28 (7.50%),3.97,0.32%,10.56%,-23.50%,1.34,0.00 (0.00%),1.01,6.07%,25.30%,24.08%,0.13,"Dec 18, 2024",1.46,373.49%,11.60%,56.08,1.51%,1.94%,100000,1.50,3.82%,6.06%,2.67,4.58,Yes / Yes,1.32,95.41%,24.26%,1.23,3.62,-1.75%,16.74%,-1.82%,May 15 AMC,3.17M,3.71,3.21%,3.35%,-4.89%,"

","3,900,445",2.49%,BRFS
Bridge Investment Group Holdings Inc,Financial,Asset Management,USA,NYSE,-,-,-0.59,16.73%,44.70M,2.39%,2.51B,9.24,1.02,-0.73%,37.17M,0.11%,-18.14M,-,0.15,47.67%,0.48%,6.20%,447.98M,5.59,2.17%,-0.41%,0.50,-4.17%,1.64,5.75,44.68%,-1.51%,0.18M,23.30%,0.37,25.65,18.70%,-22.41%,6.81,11.69,12.14%,-,21.89,-36.60%,-3.40%,-19.42%,1.41,0.46 (4.88%),0.73,9.43%,87.43%,38.33%,0.27,"Mar 14, 2025",0.73,-120.06%,8.78%,51.09,1.43%,2.52%,2250,6.57,-1.09%,-4.05%,3.00,9.00,Yes / Yes,6.29,-611.60%,322.09%,1.39,9.41,-15.23%,-42.57%,-12.74%,May 08 AMC,352.63K,9.42,-1.34%,1.86%,2.48%,"

","489,402",0.11%,BRDG
Brady Corp,Industrials,Security & Protection Services,USA,NYSE,-,17.31,4.04,8.76%,43.77M,0.81%,3.31B,14.26,4.91,-0.02%,43.17M,-4.46%,194.84M,2.12,1.23,78.42%,0.97%,-1.39%,1.46B,2.27,8.29%,1.30%,1.84,-7.95%,24.68,2.84,7.44%,12.48%,0.42M,4.23%,3.22,21.78,8.16%,17.80%,62.70,77.68,-5.17%,-,18.68,10.56%,14.83%,-9.85%,0.81,0.95 (1.36%),1.26,2.94%,50.51%,11.69%,1.44,"Jul 10, 2025",1.87,3.59%,16.66%,47.28,0.90%,1.98%,5700,0.14,8.62%,13.35%,1.00,87.00,Yes / Yes,0.13,3.38%,23.12%,0.47,70.00,-1.04%,0.41%,11.42%,May 16 BMO,226.89K,70.03,-1.69%,-0.01%,-3.72%,"

","107,523",0.04%,BRC
Bellring Brands Inc,Consumer Defensive,Packaged Foods,USA,NYSE,-,28.06,2.14,1.32%,126.30M,-4.52%,7.64B,23.84,2.52,-18.43%,125.32M,-2.75%,281.00M,1.89,0.50,99.70%,3.35%,-8.04%,2.19B,3.48,13.89%,2.52%,2.29,-22.18%,-2.01,-,14.75%,32.82%,4.20M,-1.46%,0.35,172.80,14.84%,-,48.06,80.67,-20.18%,-,48.62,-9.81%,40.17%,-25.45%,0.74,-,1.34,18.50%,35.48%,25.14%,2.27,-,2.92,49.43%,20.32%,36.18,0.35%,2.50%,485,-,18.91%,12.82%,1.56,78.87,Yes / Yes,-,5.07%,0.00%,1.08,60.97,1.60%,-0.43%,18.88%,May 05 AMC,1.84M,60.14,-4.23%,-12.80%,-13.34%,"

","1,983,391",-1.36%,BRBR
"Broadridge Financial Solutions, Inc",Technology,Information Technology Services,USA,NYSE,S&P 500,36.63,6.65,0.56%,117.20M,0.54%,28.63B,26.35,9.25,-20.27%,116.81M,3.27%,788.50M,3.88,3.49,91.67%,1.15%,4.84%,6.77B,4.23,9.82%,1.15%,2.31,4.63%,20.33,11.99,8.93%,9.55%,1.34M,23.10%,2.71,90.08,9.45%,33.92%,192.68,247.01,7.79%,3.45 (1.42%),24.97,7.63%,13.17%,-1.34%,0.97,3.44 (1.41%),1.32,7.82%,30.57%,26.48%,3.92,"Jun 12, 2025",1.32,13.40%,17.75%,58.10,0.44%,0.67%,14600,1.53,5.73%,11.65%,2.33,250.43,Yes / Yes,1.51,14.62%,54.59%,0.70,245.35,-2.82%,1.19%,4.93%,May 01 BMO,580.79K,243.71,1.12%,2.75%,6.57%,"

","405,582",-0.67%,BR
Popular Inc,Financial,Banks - Regional,USA,NASD,-,10.93,9.69,2.20%,68.98M,1.77%,7.25B,8.58,12.33,-3.03%,67.00M,5.33%,687.02M,0.62,2.54,90.45%,1.84%,21.30%,4.36B,1.66,16.23%,-1.37%,1.83,6.04%,83.75,1.26,17.68%,0.95%,1.23M,23.14%,-,-,17.58%,12.54%,78.23,106.81,12.53%,2.83 (2.67%),15.60,7.82%,10.26%,-0.90%,0.65,2.72 (2.57%),-,10.88%,-,35.31%,2.13,"May 29, 2025",0.14,43.64%,19.73%,65.07,1.27%,1.21%,9231,0.21,9.33%,15.76%,1.56,119.67,Yes / Yes,0.15,78.72%,29.92%,1.14,105.75,-1.33%,18.41%,0.87%,Apr 23 BMO,675.49K,105.85,1.64%,9.91%,9.18%,"

","768,360",0.09%,BPOP
Blueprint Medicines Corp,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.46,3.67%,64.56M,0.14%,8.26B,139.32,0.92,-5.85%,62.21M,29.58%,-155.73M,-,-0.44,106.96%,9.11%,47.62%,562.12M,14.70,34.23%,3.69%,2.59,32.58%,5.30,24.15,230.52%,-13.94%,5.67M,20.93%,8.92,14.34,-,-47.71%,73.04,128.24,46.72%,0.33 (0.26%),-,31.87%,-16.74%,-0.21%,0.84,-,2.75,50.22%,93.65%,75.21%,4.04,-,2.80,48.43%,-31.01%,76.16,0.24%,5.72%,649,2.08,99.19%,-27.70%,2.74,131.53,Yes / Yes,1.72,-99.46%,-,3.28,127.85,-3.91%,102.06%,55.45%,May 01 BMO,2.19M,127.97,17.78%,32.68%,35.45%,"

","7,195,994",0.09%,BPMC
BP plc ADR,Energy,Oil & Gas Integrated,United Kingdom,NYSE,-,-,-0.46,0.00%,2.63B,-0.41%,76.59B,9.91,2.97,-,2.60B,3.04%,-1195.00M,-,0.61,12.97%,0.55%,-8.54%,187.21B,0.41,-22.72%,0.00%,1.24,1.13%,22.13,1.33,17.80%,-0.43%,14.31M,-16.61%,13.10,2.25,3.46%,-1.87%,25.22,37.39,-0.34%,1.98 (6.71%),7.52,-34.57%,-0.98%,-21.21%,0.50,1.92 (6.52%),0.92,-7.44%,14.99%,16.79%,0.59,"May 16, 2025",1.22,-113.83%,6.76%,52.10,1.41%,1.01%,100500,1.22,-7.70%,-0.64%,2.55,35.08,Yes / Yes,1.09,-67.65%,1299.86%,0.52,29.29,3.61%,-4.06%,-4.04%,Apr 29 BMO,11.55M,29.46,0.08%,1.15%,-4.71%,"

","6,040,179",0.58%,BP
Box Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,29.04,1.29,4.09%,144.79M,-1.73%,5.42B,24.93,1.50,-6.02%,138.88M,19.31%,193.55M,8.14,0.32,102.69%,9.76%,16.49%,1.10B,4.92,-24.23%,0.17%,6.20,17.88%,-1.93,-,15.95%,16.72%,13.55M,38.09%,5.46,6.86,3.57%,152.34%,24.63,38.80,18.51%,0.03 (0.09%),16.61,-,26.32%,-3.48%,0.95,-,1.20,9.38%,79.08%,52.05%,0.88,"Aug 30, 2006",1.20,80.94%,6.17%,72.26,1.04%,3.68%,2810,3.38,4.88%,17.57%,2.08,38.38,Yes / Yes,2.43,-69.64%,0.00%,0.73,37.41,0.45%,15.96%,4.39%,May 27 AMC,2.18M,37.45,8.72%,16.69%,15.56%,"

","1,599,280",0.11%,BOX
Bowhead Specialty Holdings Inc,Financial,Insurance - Property & Casualty,USA,NYSE,RUT,27.02,1.31,39.28%,32.66M,-6.12%,1.15B,18.12,1.95,0.01%,19.83M,-9.69%,42.66M,1.68,0.36,57.10%,4.12%,6.23%,457.22M,2.52,10.86%,0.74%,2.70,-3.79%,11.98,2.95,22.09%,3.97%,0.82M,39.24%,-,-,16.04%,14.40%,23.69,42.29,-0.59%,-,3.89,-,10.90%,-16.51%,-0.62,-,-,-,-,49.02%,1.20,"Sep 06, 2007",0.54,41.48%,13.63%,34.57,1.74%,1.54%,249,0.00,45.20%,9.33%,2.00,41.60,No / Yes,0.00,52.38%,0.00%,0.78,36.39,1.57%,3.31%,35.01%,May 06 BMO,302.71K,35.31,-5.82%,-9.32%,3.33%,"

","235,542",-2.97%,BOW
Boot Barn Holdings Inc,Consumer Cyclical,Apparel Retail,USA,NYSE,RUT,28.56,5.86,0.93%,30.59M,6.33%,5.12B,23.37,7.17,-4.34%,30.31M,40.93%,180.94M,2.73,1.52,120.43%,9.03%,62.35%,1.91B,2.68,6.08%,7.16%,2.69,14.92%,36.97,4.53,14.89%,9.02%,2.74M,30.03%,2.28,73.44,10.46%,17.44%,86.17,176.64,10.31%,-,-,29.08%,11.16%,-5.19%,1.73,-,0.33,17.71%,37.52%,94.36%,6.37,"May 18, 2012",2.44,21.68%,12.52%,72.00,1.95%,4.61%,10400,0.50,14.64%,9.47%,1.20,183.71,Yes / Yes,0.43,27.30%,0.00%,0.69,164.84,-1.01%,-1.52%,16.81%,May 14 AMC,1.02M,167.48,6.88%,34.62%,20.98%,"

","701,621",1.60%,BOOT
BOK Financial Corp,Financial,Banks - Regional,USA,NASD,-,10.98,8.72,60.17%,64.26M,1.47%,6.15B,10.75,8.90,-0.01%,25.59M,-0.02%,554.06M,2.42,2.00,34.92%,2.87%,-3.51%,3.48B,1.77,-0.52%,2.02%,3.63,-19.92%,89.82,1.07,9.95%,1.10%,0.73M,6.80%,-,-,4.53%,10.17%,85.07,121.58,-10.13%,2.26 (2.36%),4.10,2.97%,6.12%,-21.31%,0.85,2.26 (2.36%),-,10.12%,-,12.45%,2.16,"May 15, 2025",0.22,26.56%,20.54%,52.17,2.09%,1.65%,5056,0.72,6.58%,15.93%,2.50,105.60,Yes / Yes,0.57,44.41%,27.29%,1.02,96.46,-3.80%,-6.32%,-2.47%,Apr 21 AMC,201.88K,95.67,0.10%,1.52%,-8.87%,"

","205,829",-0.82%,BOKF
