Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,34.32,3.72,0.64%,243.40M,-0.03%,31.05B,24.68,5.17,-1.03%,241.79M,0.77%,906.00M,3.30,1.15,95.31%,1.20%,3.66%,8.60B,3.61,8.66%,1.59%,1.71,3.41%,44.44,2.87,11.44%,5.58%,2.91M,-9.30%,4.35,29.32,10.41%,8.62%,100.47,143.50,9.97%,1.43 (1.12%),34.93,10.55%,7.08%,-11.09%,1.12,1.52 (1.19%),1.41,10.25%,37.52%,26.99%,2.12,"May 29, 2025",1.89,32.64%,12.81%,57.91,1.41%,0.88%,23000,0.20,8.14%,10.54%,1.83,143.40,Yes / Yes,0.18,10.10%,39.40%,0.59,125.50,1.41%,7.86%,1.62%,Apr 29 BMO,1.70M,127.59,0.86%,6.03%,2.31%,"

","1,010,913",1.67%,XYL
DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,USA,NASD,-,-,-4.54,0.76%,199.30M,-1.82%,3.17B,7.78,2.05,1.01%,197.77M,-3.45%,-908.00M,-,0.50,102.43%,4.52%,2.18%,3.72B,0.85,13.38%,1.02%,2.89,-20.47%,10.09,1.58,8.18%,-13.79%,8.94M,-41.11%,2.00,7.98,10.51%,-34.47%,12.16,27.95,-16.07%,0.67 (4.21%),11.42,-,-24.60%,-43.01%,0.97,0.64 (4.02%),0.76,-1.20%,51.84%,31.00%,0.52,"Jun 27, 2025",1.10,-921.99%,6.75%,51.95,1.91%,2.30%,14000,1.21,-5.61%,-24.42%,2.50,17.96,Yes / Yes,0.84,15.99%,-,1.02,15.63,2.97%,45.22%,-7.76%,May 08 BMO,3.10M,15.93,-0.88%,7.20%,-16.10%,"

","3,148,186",1.92%,XRAY
Expro Group Holdings N.V,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,16.29,0.58,1.74%,116.03M,7.08%,1.10B,9.68,0.98,2.96%,113.39M,15.10%,68.54M,0.40,0.23,93.56%,5.00%,-10.01%,1.72B,0.64,118.67%,-5.15%,4.45,-20.38%,12.93,0.74,0.00%,3.19%,5.67M,-55.94%,1.56,6.10,40.76%,4.91%,6.70,24.50,-23.58%,-,31.33,-,4.07%,-61.10%,1.18,-,1.74,24.18%,12.85%,42.35%,0.45,"Aug 29, 2017",2.11,429.11%,7.56%,62.92,2.39%,3.11%,8500,0.14,10.48%,3.98%,1.60,12.60,Yes / Yes,0.12,590.95%,0.00%,0.81,9.55,12.59%,-16.26%,1.93%,Apr 30 BMO,1.27M,9.53,9.97%,14.06%,-23.49%,"

","1,026,495",-0.21%,XPRO
XPO Inc,Industrials,Trucking,USA,NYSE,-,37.71,3.25,2.94%,118.00M,2.53%,14.44B,26.13,4.69,0.05%,114.34M,-2.48%,390.00M,3.04,1.01,105.30%,8.15%,10.16%,8.01B,1.80,-3.83%,26.07%,4.99,-22.49%,13.90,8.82,27.32%,5.04%,9.32M,15.06%,1.80,68.11,12.42%,26.24%,85.06,161.00,-6.55%,-,124.47,-2.04%,7.02%,-23.88%,1.97,-,1.02,-13.48%,11.29%,44.09%,4.10,-,1.02,60.91%,8.67%,58.45,2.06%,1.84%,23100,2.51,1.94%,4.87%,1.57,127.87,Yes / Yes,2.39,2.99%,0.00%,0.57,120.45,-1.26%,11.11%,-3.17%,Apr 30 BMO,1.87M,122.56,2.91%,10.90%,-0.56%,"

","1,060,272",1.75%,XPO
XPeng Inc ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-0.75,2.73%,775.87M,-7.49%,14.48B,102.63,0.18,0.00%,755.00M,-9.55%,-705.84M,-,-0.13,14.82%,3.90%,-24.06%,6.94B,2.09,78.04%,12.44%,3.04,45.82%,4.46,4.19,197.10%,-6.06%,29.43M,149.33%,6.80,2.74,-,-15.52%,6.60,27.16,57.78%,-,-,-1.37%,-12.22%,-31.33%,2.57,-,1.07,76.03%,14.88%,182.58%,0.88,-,1.21,49.81%,-14.08%,43.28,4.20%,4.53%,15364,0.58,50.45%,-10.17%,1.56,21.45,Yes / Yes,0.36,52.40%,-,0.50,18.18,6.02%,53.90%,138.52%,May 21 BMO,9.68M,18.65,-5.89%,-4.81%,19.22%,"

","4,845,318",2.59%,XPEV
XPEL Inc,Consumer Cyclical,Auto Parts,USA,NASD,RUT,21.92,1.71,22.30%,27.66M,0.04%,1.04B,16.56,2.27,-0.08%,21.50M,0.51%,47.41M,-,0.53,82.00%,10.12%,16.89%,434.10M,2.39,10.30%,6.85%,9.06,-16.93%,8.51,4.41,24.73%,17.14%,2.17M,-5.20%,0.85,44.17,-,22.48%,24.25,48.58,-5.91%,-,20.66,26.59%,18.86%,-22.64%,1.86,-,1.51,26.47%,42.24%,54.97%,1.24,-,4.29,-1.37%,14.06%,58.94,2.66%,2.39%,1143,0.09,8.37%,10.92%,1.67,46.00,Yes / Yes,0.07,28.61%,0.00%,0.58,36.22,6.58%,13.43%,15.21%,May 06 BMO,240.17K,37.58,2.70%,15.01%,-2.29%,"

","140,189",3.75%,XPEL
XP Inc,Financial,Capital Markets,Brazil,NASD,-,12.95,1.55,31.40%,428.02M,2.72%,10.55B,10.40,1.93,0.00%,361.50M,7.75%,841.66M,0.99,0.42,59.52%,3.76%,29.56%,3.15B,3.35,11.11%,-6.69%,1.72,52.90%,6.91,2.90,14.96%,1.44%,13.59M,11.15%,2.73,7.35,13.11%,21.71%,10.82,20.64,69.03%,0.98 (4.90%),1.25,23.61%,18.04%,-2.96%,1.17,0.65 (3.25%),0.18,18.93%,69.45%,85.12%,0.60,"Dec 10, 2024",0.18,1.33%,33.46%,64.52,3.37%,1.73%,7442,3.88,-2.79%,26.68%,1.33,22.17,Yes / Yes,0.27,4.79%,0.04%,0.62,19.64,-2.10%,4.58%,-9.35%,May 20 AMC,7.91M,20.03,3.29%,17.49%,26.98%,"

","4,932,948",1.99%,XP
Exxon Mobil Corp,Energy,Oil & Gas Integrated,USA,NYSE,S&P 500,14.88,7.56,0.11%,4.31B,7.15%,484.75B,14.40,7.81,-0.09%,4.30B,3.59%,33.17B,1.94,1.50,66.29%,1.01%,-1.13%,339.74B,1.43,-16.27%,0.25%,2.49,0.50%,60.96,1.85,19.74%,8.00%,43.64M,1.40%,4.30,26.19,7.69%,14.18%,97.80,126.34,4.56%,4.00 (3.56%),17.20,18.47%,11.22%,-10.97%,0.46,3.92 (3.49%),0.90,5.83%,22.20%,15.01%,2.24,"May 15, 2025",1.24,-7.18%,11.60%,69.38,0.98%,1.28%,61000,0.14,2.36%,9.76%,1.94,122.72,Yes / Yes,0.12,-14.19%,49.00%,1.30,112.12,-3.73%,0.80%,-0.20%,May 02 BMO,17.52M,112.48,6.98%,6.52%,0.49%,"

","22,866,841",0.32%,XOM
Xometry Inc,Industrials,Specialty Industrial Machinery,USA,NASD,RUT,-,-0.99,14.56%,48.99M,-15.22%,1.56B,44.34,0.69,-1.46%,43.31M,-7.31%,-48.86M,-,0.04,89.66%,10.99%,19.42%,573.81M,2.71,814.86%,-0.37%,7.04,-11.73%,6.14,5.00,142.06%,-7.07%,4.76M,122.23%,4.57,6.72,-,-15.50%,11.08,45.33,-28.06%,-,-,-8.00%,-8.16%,-32.30%,0.84,-,3.69,46.72%,36.57%,176.99%,1.88,-,3.74,27.83%,-8.85%,44.27,4.02%,3.63%,1088,0.95,19.35%,-8.52%,1.80,34.89,Yes / Yes,0.93,12.40%,-,0.89,30.16,1.91%,484.62%,23.05%,May 06 BMO,676.34K,30.69,-8.99%,5.84%,8.72%,"

","601,502",1.76%,XMTR
Xenia Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,NYSE,RUT,54.96,0.22,0.74%,98.70M,-0.16%,1.22B,65.15,0.19,0.00%,97.97M,0.57%,22.77M,-,0.29,95.58%,3.62%,-5.31%,1.06B,1.15,107.60%,-2.11%,3.70,-24.06%,12.25,1.00,-39.32%,0.79%,3.54M,-15.28%,1.84,6.67,-,1.83%,8.55,16.50,-17.16%,0.54 (4.39%),22.38,-20.52%,0.86%,-25.39%,1.67,0.50 (4.06%),2.07,-1.99%,12.35%,43.98%,0.35,"Jun 30, 2025",2.07,12.66%,8.81%,56.63,2.30%,1.94%,46,1.19,3.57%,2.15%,1.83,13.80,Yes / Yes,1.19,85.44%,311.49%,0.94,11.98,4.95%,166.43%,8.01%,May 02 BMO,957.03K,12.31,1.95%,9.31%,-9.71%,"

","895,909",2.75%,XHR
XChange Tec.Inc. ADR,Financial,Insurance Brokers,China,NASD,-,-,-,6.04%,1.00M,-7.53%,1.35M,-,-,3.95%,1.00M,-28.95%,-,-,-,0.09%,7.82%,-92.20%,-,-,-,-96.30%,0.20,-95.53%,-2628.17,-,-,-,0.08M,-99.52%,1.20,1.13,-,-,1.25,1200.00,-92.17%,-,-,86.14%,-,-99.89%,-0.80,-,0.02,-25.95%,-,8.00%,0.33,-,0.03,169.04%,-,31.71,1.27%,4.92%,38,-,-,-,-,53.75,No / Yes,-,-,-,0.05,1.33,-2.58%,87.91%,-,-,389.48K,1.35,-10.48%,-55.26%,-97.59%,"

","19,682",1.50%,XHG
Xenon Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,NASD,-,-,-3.22,3.05%,76.59M,1.81%,2.46B,-,-4.39,-3.05%,74.39M,8.29%,-251.45M,-,-0.99,97.49%,4.53%,-10.06%,7.50M,327.60,-33.46%,0.73%,3.38,-25.48%,9.19,3.48,-9.40%,-30.25%,3.37M,-16.53%,7.16,4.47,-13.72%,-31.60%,26.74,46.00,-18.32%,-,-,-14.28%,-35.35%,-30.39%,1.10,-,17.66,-,65.07%,19.75%,1.45,-,17.66,-18.58%,-3906.60%,51.03,1.64%,2.09%,327,0.01,-100.00%,-3352.61%,1.05,55.18,Yes / Yes,0.01,-33.82%,-,0.66,32.76,176.31%,7.39%,-,May 12 AMC,995.01K,32.02,3.96%,-2.53%,-15.40%,"

","661,231",-2.26%,XENE
"Xcel Energy, Inc",Utilities,Utilities - Regulated Electric,USA,NASD,"NDX, S&P 500",19.69,3.39,0.23%,576.55M,-2.33%,38.52B,16.16,4.13,0.16%,575.45M,-6.27%,1.93B,2.32,0.66,86.69%,1.54%,-4.53%,13.73B,2.81,8.99%,1.68%,2.31,-2.30%,34.35,1.94,8.33%,2.79%,8.85M,21.95%,2.14,31.17,8.48%,10.26%,51.97,73.38,-1.08%,2.30 (3.44%),-,5.44%,3.86%,-8.97%,0.39,2.23 (3.35%),0.70,3.15%,22.29%,28.52%,1.29,"Jun 13, 2025",0.80,2.14%,17.75%,37.28,1.41%,1.13%,11380,1.63,-0.44%,14.06%,1.78,77.00,Yes / Yes,1.53,-4.63%,63.69%,0.87,67.62,-0.67%,-8.80%,7.16%,Apr 24 BMO,3.83M,66.79,-3.58%,-4.04%,-1.29%,"

","3,342,997",-1.23%,XEL
United States Steel Corp,Basic Materials,Steel,USA,NYSE,-,186.18,0.29,1.70%,226.42M,3.22%,12.42B,17.83,3.08,0.00%,222.58M,33.13%,97.00M,10.21,0.51,97.12%,9.91%,36.75%,15.16B,0.82,-16.41%,12.24%,2.55,57.03%,49.63,1.11,71.99%,0.48%,22.06M,47.29%,2.66,20.60,18.23%,0.86%,26.92,54.24,61.37%,0.20 (0.36%),-,-,0.63%,1.12%,1.88,0.20 (0.36%),0.75,3.86%,2.23%,103.79%,1.57,"May 12, 2025",1.45,-88.78%,-1.00%,69.61,3.31%,4.52%,22053,0.38,-14.79%,0.64%,3.08,50.75,Yes / Yes,0.36,-175.22%,12.80%,1.98,52.19,2.66%,20.70%,-11.29%,May 01 AMC,8.64M,54.85,7.36%,20.19%,39.67%,"

","17,141,077",5.10%,X
Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,USA,NASD,S&P 500,24.18,3.66,22.27%,105.87M,4.60%,9.26B,16.08,5.51,1.92%,81.27M,-9.36%,429.61M,-,1.25,66.80%,7.85%,2.52%,6.97B,1.33,-18.69%,-2.69%,2.40,-6.94%,-3.41,-,12.60%,3.28%,6.38M,-2.46%,19.80,4.47,-2.33%,-,65.25,107.81,2.83%,1.01 (1.14%),12.15,30.52%,3.98%,-17.82%,1.37,1.00 (1.13%),1.05,1.52%,33.77%,35.79%,2.80,"May 16, 2025",1.08,-48.66%,15.09%,52.98,3.54%,2.19%,28000,-,-0.08%,6.17%,1.63,105.57,Yes / Yes,-,-46.88%,22.97%,0.95,84.18,-2.05%,-16.30%,-8.72%,May 06 AMC,2.65M,88.60,-0.16%,5.28%,1.54%,"

","2,521,193",5.25%,WYNN
Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,NYSE,S&P 500,53.27,0.50,0.42%,725.67M,-1.15%,19.36B,28.93,0.92,0.00%,722.26M,0.87%,365.00M,1.86,0.19,90.10%,1.64%,-10.88%,7.09B,2.73,17.30%,1.36%,3.00,-13.56%,13.29,2.01,48.48%,2.19%,11.86M,-8.59%,0.77,34.52,28.71%,3.71%,24.10,34.03,-5.15%,0.77 (2.87%),71.99,-,2.49%,-21.53%,1.16,0.82 (3.07%),1.26,1.68%,25.31%,10.79%,0.60,"May 30, 2025",2.04,-54.29%,9.96%,52.60,0.73%,1.46%,9440,0.54,-6.56%,5.15%,1.57,33.82,Yes / Yes,0.52,-26.79%,147.28%,0.84,26.80,-0.23%,13.52%,-1.84%,Apr 24 AMC,3.95M,26.70,1.51%,2.60%,-9.57%,"

","3,328,537",-0.37%,WY
"Wolverine World Wide, Inc",Consumer Cyclical,Footwear & Accessories,USA,NYSE,RUT,20.16,0.89,1.96%,81.04M,-4.03%,1.45B,12.93,1.38,3.08%,79.46M,8.83%,71.20M,0.73,0.23,106.67%,10.66%,31.09%,1.77B,0.82,22.18%,6.22%,5.54,-26.27%,3.83,4.67,24.37%,4.03%,8.47M,34.44%,1.31,13.61,27.53%,25.29%,9.58,24.64,-19.46%,0.40 (2.25%),13.08,-16.72%,7.18%,-27.44%,1.73,0.40 (2.24%),0.77,-5.05%,43.91%,86.64%,0.76,"Jul 01, 2025",1.26,195.95%,5.25%,57.98,4.37%,3.13%,3100,2.77,-13.05%,4.02%,1.30,20.78,Yes / Yes,2.19,172.08%,69.11%,0.77,17.28,4.16%,64.23%,4.41%,May 08 BMO,1.53M,17.88,2.87%,20.04%,2.02%,"

","1,168,598",3.47%,WWW
Woodward Inc,Industrials,Aerospace & Defense,USA,NASD,-,37.95,6.19,5.60%,59.55M,0.16%,13.98B,31.54,7.45,-3.76%,56.17M,12.77%,381.41M,2.94,1.62,90.77%,1.64%,28.86%,3.36B,4.16,3.69%,2.12%,1.69,30.86%,39.25,5.99,17.58%,8.61%,0.92M,26.84%,6.12,38.39,12.89%,16.35%,145.98,236.87,41.17%,1.09 (0.46%),44.33,8.34%,13.39%,-0.81%,1.24,1.06 (0.45%),1.30,2.77%,25.83%,60.94%,5.76,"May 22, 2025",1.95,8.41%,12.86%,69.99,1.23%,1.91%,9300,0.40,4.96%,11.36%,2.38,232.40,Yes / Yes,0.22,13.53%,16.65%,0.75,232.06,5.80%,15.88%,5.78%,Apr 28 AMC,543.68K,234.94,5.10%,18.06%,29.27%,"

","406,616",1.24%,WWD
Wave Life Sciences Ltd,Healthcare,Biotechnology,Singapore,NASD,RUT,-,-0.84,20.14%,154.09M,-2.84%,1.06B,-,-1.11,-0.67%,123.09M,8.73%,-112.33M,-,-0.26,81.46%,12.21%,-32.65%,104.94M,10.06,-51.95%,3.13%,10.44,-55.55%,1.11,6.14,-4.65%,-42.90%,15.03M,7.20%,1.58,4.34,-2.44%,-105.50%,4.25,16.74,-44.62%,-,-,34.27%,-57.49%,-59.07%,-1.05,-,2.95,46.62%,91.76%,61.18%,0.39,-,2.95,-57.17%,-119.83%,51.82,1.59%,3.33%,288,0.13,-7.06%,-107.04%,1.23,20.38,Yes / Yes,0.09,-18.15%,-,0.39,6.95,-23.04%,-11.75%,-26.82%,May 08 BMO,1.44M,6.85,4.43%,4.88%,-31.58%,"

","560,838",-1.44%,WVE
TeraWulf Inc,Financial,Capital Markets,USA,NASD,RUT,-,-0.33,25.33%,383.73M,-4.42%,1.67B,-,-0.12,0.00%,287.97M,23.01%,-124.81M,-,-0.06,51.09%,33.03%,32.82%,132.02M,12.61,-60.85%,2.82%,2.47,-39.94%,0.42,10.31,64.14%,-20.09%,95.12M,12.76%,0.57,7.58,-,-56.12%,2.06,9.30,-23.50%,-,-,12.89%,-18.85%,-53.44%,3.12,-,1.90,51.38%,-0.78%,110.19%,0.34,"Dec 18, 2012",1.90,-34.27%,-87.64%,58.25,5.84%,5.76%,12,2.89,31.85%,-94.54%,1.17,6.96,Yes / Yes,2.89,-370.09%,-,0.96,4.02,-16.65%,-128.57%,-18.92%,May 09 BMO,38.50M,4.33,7.40%,29.24%,-9.48%,"

","36,776,539",7.71%,WULF
Western Union Company,Financial,Credit Services,USA,NYSE,-,3.21,2.69,0.82%,332.10M,-6.79%,2.86B,4.67,1.85,0.00%,327.83M,-11.55%,915.00M,0.68,0.45,97.50%,8.70%,-18.78%,4.14B,0.69,1.88%,1.21%,4.04,-20.42%,2.83,3.06,4.46%,11.16%,28.54M,-31.73%,3.90,2.22,4.73%,136.84%,8.62,13.11,-18.40%,0.95 (10.93%),6.64,2.20%,27.07%,-34.04%,0.71,0.94 (10.87%),0.29,-4.45%,32.98%,0.35%,0.24,"Jun 16, 2025",0.29,59.60%,17.19%,26.84,2.66%,1.58%,9100,2.97,-5.16%,22.12%,3.60,10.58,Yes / Yes,2.60,-11.80%,34.32%,1.43,8.63,-0.99%,0.69%,-6.30%,Apr 23 AMC,7.06M,8.65,-7.41%,-10.16%,-18.92%,"

","10,109,848",0.23%,WU
Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,NASD,S&P 500,-,-0.51,0.45%,99.21M,-1.11%,29.53B,15.67,19.00,-3.64%,98.70M,-3.93%,-53.00M,-,2.64,95.26%,1.38%,-9.29%,9.81B,3.01,-1.64%,-0.99%,2.04,-3.88%,81.98,3.63,14.12%,-0.18%,1.36M,16.38%,15.20,19.60,8.54%,-0.60%,253.54,344.14,-4.92%,3.64 (1.22%),22.73,-,-0.40%,-13.46%,0.71,3.56 (1.20%),1.16,1.91%,77.78%,17.47%,6.06,"Jun 30, 2025",1.16,-103.64%,21.74%,38.82,1.40%,1.11%,48900,0.73,2.42%,-0.54%,1.80,364.06,Yes / Yes,0.65,27.36%,-,1.23,296.33,-2.61%,-2.51%,-5.08%,Apr 24 BMO,667.67K,297.83,-3.25%,-3.98%,-4.55%,"

","821,051",0.51%,WTW
Select Water Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,26.61,0.34,10.94%,103.88M,3.85%,1.10B,11.53,0.80,-0.75%,92.62M,6.88%,35.26M,0.53,0.12,86.43%,4.68%,-4.97%,1.46B,0.76,75.78%,-2.21%,2.91,-37.19%,7.63,1.20,50.78%,2.49%,4.33M,-14.94%,0.23,39.53,50.47%,4.51%,7.20,15.14,-30.74%,0.28 (3.05%),111.58,54.15%,3.30%,-39.43%,1.19,0.27 (2.94%),1.67,2.37%,15.03%,27.36%,0.35,"May 06, 2025",1.83,-46.51%,4.85%,61.03,2.06%,2.02%,3700,0.37,-4.91%,2.42%,1.00,15.20,Yes / Yes,0.35,123.74%,83.00%,0.39,9.12,3.22%,26.78%,2.14%,May 06 AMC,1.49M,9.17,7.20%,8.25%,-18.47%,"

","573,194",0.55%,WTTR
"Watts Water Technologies, Inc",Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,27.62,8.73,18.97%,27.43M,-1.64%,8.05B,24.34,9.91,-0.32%,27.04M,0.05%,292.60M,4.54,2.63,81.72%,3.26%,12.73%,2.24B,3.60,4.73%,0.02%,4.09,8.92%,53.09,4.54,6.80%,12.11%,0.88M,25.74%,10.09,23.90,6.08%,17.61%,175.37,248.17,18.65%,1.90 (0.79%),24.13,17.72%,14.86%,-2.80%,1.13,1.81 (0.75%),1.53,7.07%,47.65%,37.55%,4.88,"May 30, 2025",2.46,8.17%,18.07%,56.40,1.06%,1.21%,4800,0.11,3.89%,13.07%,2.80,230.80,Yes / Yes,0.11,1.93%,18.98%,0.48,238.84,1.94%,11.89%,-2.26%,May 07 AMC,215.39K,241.22,-0.26%,8.24%,14.36%,"

","103,832",1.00%,WTS
Essential Utilities Inc,Utilities,Utilities - Regulated Water,USA,NYSE,-,16.77,2.23,0.27%,280.34M,-1.35%,10.48B,16.78,2.23,-1.01%,279.57M,-2.04%,613.33M,2.54,0.29,77.76%,1.44%,-6.20%,2.26B,4.64,6.49%,-2.07%,2.39,-3.21%,23.35,1.60,6.21%,3.47%,4.02M,1.14%,0.07,504.28,6.60%,9.78%,33.18,41.78,2.92%,1.34 (3.58%),-,15.84%,4.38%,-10.53%,0.80,1.30 (3.48%),0.57,18.58%,42.45%,12.66%,0.75,"May 13, 2025",0.65,5.65%,38.35%,39.30,1.02%,1.08%,3291,1.20,16.41%,27.17%,1.55,45.75,Yes / Yes,1.17,6.03%,58.32%,1.27,38.05,11.64%,28.22%,28.03%,May 12 BMO,1.68M,37.38,-2.44%,-4.62%,-2.38%,"

","2,136,086",-1.76%,WTRG
"White Mountains Insurance Group, Ltd",Financial,Insurance - Property & Casualty,USA,NYSE,-,153.64,11.47,3.21%,2.57M,-1.39%,4.54B,15.32,115.00,0.00%,2.49M,-2.11%,27.40M,-,18.50,89.90%,2.14%,-6.66%,2.17B,2.09,22.51%,1.63%,3.00,-10.59%,1752.17,1.01,4.55%,0.29%,0.05M,0.54%,-,-,-,0.61%,1666.22,2023.00,-9.40%,-,7.13,-7.13%,0.53%,-12.89%,0.36,1.00 (0.06%),-,20.18%,-,5.76%,28.82,"Mar 17, 2025",1.34,-94.77%,13.40%,44.62,1.34%,1.14%,893,0.15,-4.09%,1.26%,-,-,No / Yes,0.15,-85.68%,1.11%,0.91,1784.26,-,194.21%,-7.99%,May 07 BMO,17.75K,1762.25,-1.73%,-0.68%,-4.31%,"

","16,225",-1.23%,WTM
Wintrust Financial Corp,Financial,Banks - Regional,USA,NASD,-,11.69,10.11,2.03%,66.92M,-3.20%,7.91B,10.51,11.25,-2.49%,65.57M,-3.32%,668.83M,1.95,2.60,96.63%,2.75%,5.08%,4.03B,1.96,4.05%,4.17%,3.99,-11.85%,92.47,1.28,4.87%,1.13%,1.81M,25.07%,-,-,5.99%,11.58%,89.10,142.04,-5.20%,1.95 (1.65%),11.60,11.32%,6.17%,-16.76%,0.82,1.90 (1.61%),-,17.26%,-,32.69%,2.81,"May 08, 2025",0.13,4.65%,23.74%,48.26,0.94%,1.49%,5903,0.64,7.10%,16.60%,1.36,136.50,Yes / Yes,0.64,-6.85%,17.46%,0.82,117.99,-0.06%,8.18%,6.59%,Apr 21 AMC,452.38K,118.23,-1.64%,3.90%,-0.60%,"

","372,163",0.20%,WTFC
WisdomTree Inc,Financial,Asset Management,USA,NYSE,RUT,28.31,0.37,8.70%,147.03M,3.69%,1.53B,13.85,0.75,-0.71%,128.16M,8.91%,54.50M,-,0.17,79.50%,11.26%,22.38%,439.00M,3.48,-48.20%,-2.56%,9.93,-10.43%,2.91,3.57,7.45%,7.10%,14.43M,5.48%,1.74,5.97,-,16.50%,7.47,12.45,-1.05%,-,12.65,43.20%,11.90%,-16.55%,1.09,0.12 (1.15%),3.70,9.90%,49.70%,39.09%,0.26,"May 14, 2025",3.80,-,32.70%,69.09,2.41%,1.67%,315,1.23,-,15.80%,2.33,11.96,Yes / Yes,1.23,25.40%,31.60%,1.50,10.06,0.05%,1.01%,11.70%,May 02 BMO,1.45M,10.39,6.21%,13.66%,5.93%,"

","2,179,813",3.28%,WT
"West Pharmaceutical Services, Inc",Healthcare,Medical Instruments & Supplies,USA,NYSE,S&P 500,35.22,6.37,0.64%,71.80M,0.24%,16.11B,31.53,7.11,0.00%,71.39M,6.46%,467.20M,5.54,1.52,97.83%,2.99%,-3.09%,2.90B,5.57,-6.81%,-0.07%,2.56,-29.51%,37.37,6.00,13.09%,12.94%,2.13M,-33.72%,5.63,39.87,6.36%,17.42%,187.43,352.33,-31.52%,0.51 (0.23%),52.51,15.84%,15.74%,-36.34%,1.09,0.83 (0.37%),2.03,9.43%,34.66%,19.67%,6.11,"Jul 30, 2025",2.77,-16.35%,20.64%,58.77,1.32%,1.58%,10600,0.11,-1.14%,16.13%,1.44,274.50,Yes / Yes,0.11,-20.73%,12.27%,0.65,221.91,1.80%,18.13%,0.42%,Apr 24 BMO,834.84K,224.30,3.83%,5.57%,-18.38%,"

","545,261",1.08%,WST
Whitestone REIT,Real Estate,REIT - Retail,USA,NYSE,RUT,20.24,0.60,13.45%,50.89M,-1.77%,1.24B,28.91,0.42,0.17%,44.05M,-3.70%,31.25M,-,0.08,63.84%,0.82%,-14.53%,156.07M,7.97,-52.31%,-1.49%,1.45,-15.06%,8.47,1.45,23.30%,2.78%,0.36M,-6.42%,0.16,74.47,-12.64%,7.33%,11.77,15.36,-13.62%,0.54 (4.41%),26.45,4.73%,2.91%,-20.31%,0.90,0.52 (4.23%),2.02,5.19%,47.41%,3.95%,0.25,"Jul 01, 2025",2.02,24.45%,35.62%,41.75,0.58%,1.12%,72,1.49,4.39%,20.03%,1.29,15.07,Yes / Yes,1.49,-61.03%,70.46%,1.10,12.40,-3.62%,-19.26%,1.48%,Apr 30 AMC,249.72K,12.24,-0.83%,-3.44%,-10.04%,"

","273,805",-1.29%,WSR
Watsco Inc,Industrials,Industrial Distribution,USA,NYSE,-,32.99,13.02,14.25%,40.51M,-3.34%,17.41B,27.76,15.48,-0.26%,34.74M,-10.32%,490.96M,3.86,4.83,90.07%,6.89%,-15.88%,7.58B,2.30,6.83%,2.61%,8.22,-16.43%,73.17,5.87,8.92%,11.14%,2.39M,-11.15%,10.66,40.31,8.55%,18.91%,430.20,571.41,-9.34%,10.85 (2.52%),37.85,15.38%,16.30%,-24.81%,1.05,11.10 (2.58%),1.36,9.81%,26.40%,-0.13%,10.70,"Apr 15, 2025",3.28,1.09%,9.68%,34.39,0.94%,1.64%,7295,0.17,3.92%,6.47%,2.94,495.50,Yes / Yes,0.13,-11.13%,81.20%,1.02,431.99,-7.46%,-14.78%,-2.17%,Apr 23 BMO,291.39K,429.63,-4.28%,-8.08%,-12.19%,"

","297,057",-0.55%,WSO
