Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
BOA Acquisition Corp II,Financial,Shell Companies,USA,Micro,NASD,-,196.34M,196.41M,-,-,-0.01,0.00,-,-,-,- -,-,3,"Aug 14, 2026",-,-,-,-,-,-,-,-,-,0.00,0.00,-,-,No / No,-,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,-,-,-,-,-,-,-,-,-,-,0.00%,0.00%,0.00%,"

",12.72M,-,-,-,-,9.85 -0.10%,9.81 0.31%,-,-,0.02,-,-,0.38,595.42K,"227,782",-,-,-,-,-0.10%,-,-,-,-,-,-,9.84,9.84,0.00%,THEO
Spok Holdings Inc,Healthcare,Health Information Services,USA,Micro,NASD,RUT,229.47M,218.63M,12.24M,135.97M,6.69,0.79,-,1.25 (11.38%),"Aug 19, 2026",0.00% 20.11%,165.72%,421,"May 30, 2002",18.89,-,-,1.69,1.64,13.83,9.03,9.92,1.61,1.09,1.09,0.04,0.02,Yes / Yes,0.58,-,-,-,-,-,-11.64% -,1.27% -1.17%,-29.34%,-3.39%,-10.94%,-1.89%,Jul 29 AMC,- -,2.20%,1.52%,57.56%,-1.83%,6.06%,8.42%,8.54%,62.53%,13.55%,9.00%,-0.32%,2.20%,-8.16%,"

",20.91M,20.46M,2.82%,3.39,0.58M,18.62 -41.09%,9.95 10.25%,2.33%,2.56%,0.28,50.73,0.43,1.32,170.15K,"224,123",-4.11%,3.00%,-0.18%,-20.10%,-16.83%,-39.92%,-16.13%,47.05%,-33.49%,3.00,14.00,10.99,10.97,-0.18%,SPOK
Black Spade Acquisition III Co,Financial,Shell Companies,Hong Kong,Micro,NYSE,-,229.54M,228.90M,1.85M,0.00M,7.33,0.03,-,-,-,- -,-,3,"Jan 29, 2026",124.13,-,-,-,1.36,358.66,-,-,-,0.93,0.93,0.00,0.00,No / Yes,0.08,-,-,-,-,-,- -,- -,-,-,4200.00%,-,-,- -,25.00%,0.00%,66.34%,-,-,-,1.10%,-,-,-,0.22%,0.68%,0.66%,"

",17.25M,17.25M,0.00%,0.04,0.00M,10.02 -0.40%,9.83 1.53%,0.16%,0.11%,0.02,60.11,-,0.00,13.91K,18,0.10%,0.30%,0.50%,0.40%,0.00%,-,-,-,-,-,-,9.98,9.98,0.00%,BIII
Alta Equipment Group Inc,Industrials,Rental & Leasing Services,USA,Micro,NYSE,RUT,218.87M,1.38B,-83.30M,1.82B,-1.11,0.64,-,-,"May 15, 2025",- -,-,2750,"Apr 25, 2019",-,-,-,0.12,-,10.47,99.48,9.37,0.76,0.51,1.38,-,-,Yes / Yes,-2.57,-0.99,-0.25,48.94%,23.96%,35.01%,- -23.07%,5.31% 16.01%,-24.66%,-1.80%,-21.41%,-1.18%,Aug 06 AMC,-16.82% -2.70%,40.46%,0.36%,48.38%,-7.03%,-5.82%,-2085.71%,-10.33%,24.42%,0.90%,-4.58%,-2.94%,-1.46%,7.52%,"

",32.55M,19.45M,2.71%,2.32,0.53M,8.88 -24.55%,4.16 61.25%,6.21%,7.50%,0.51,46.32,1.73,0.58,227.08K,"131,043",-12.07%,8.24%,3.24%,-1.76%,45.65%,-13.44%,-52.41%,-45.17%,-,1.75,10.80,7.02,6.70,-4.56%,ALTG
Silver Bow Mining Corp,Basic Materials,Other Industrial Metals & Mining,USA,Micro,AMEX,RUT,230.32M,178.59M,-10.49M,0.00M,3.27,1.89,-,-,-,- -,-,18,"Apr 30, 2026",-,-,-,-,2.38,4.13,-,-,-,26.95,26.95,0.04,0.04,No / Yes,-0.38,-0.47,-,14.75%,9.62%,15.35%,-180.07% -,- -,-10.87%,-,-230.41%,-,-,- -,13.14%,0.53%,17.39%,26.07%,-14.64%,-15.46%,-10.47%,-,-,-,11.91%,9.29%,-1.76%,"

",29.53M,25.65M,0.70%,1.44,0.18M,11.23 -30.54%,5.75 35.65%,6.82%,5.91%,0.44,60.23,-,0.64,124.92K,"80,334",14.20%,26.62%,-11.66%,-,-27.44%,-,-,-,-,1.00,22.70,7.76,7.80,0.52%,SBMT
Alector Inc,Healthcare,Biotechnology,USA,Micro,NASD,RUT,246.77M,106.73M,-117.85M,13.86M,-0.09,1.55,-,-,-,- -,-,103,"Feb 07, 2019",-,-,-,17.80,-,1.43,-,-,7.70,5.26,5.26,-,-,Yes / Yes,-1.09,-0.70,-0.23,38.03%,18.74%,18.30%,4.96% 10.72%,-46.00% -0.05%,6.27%,-82.91%,32.03%,-57.84%,Aug 06 AMC,8.14% 93.78%,26.49%,-0.73%,67.66%,1.26%,-42.15%,-385.11%,-3160.47%,37.07%,-856.86%,-850.13%,28.04%,29.55%,19.25%,"

",111.66M,82.08M,6.88%,6.26,5.64M,3.40 -35.00%,1.09 102.75%,9.09%,10.24%,0.18,66.02,0.65,5.30,901.16K,"4,774,016",5.74%,54.55%,4.25%,12.18%,41.67%,3.76%,-69.18%,-91.49%,-,2.86,3.10,2.05,2.21,7.80%,ALEC
LexinFintech Holdings Ltd ADR,Financial,Credit Services,China,Micro,NASD,-,177.67M,295.07M,202.81M,1.89B,10.41,3.53,0.13 (9.51%),0.38 (28.51%),"Apr 24, 2026",- -,23.26%,7169,"Dec 21, 2017",1.16,1.40,0.09,0.09,0.13,0.38,-,-,0.16,2.02,2.03,0.33,0.15,Yes / Yes,1.15,0.95,-,1.69%,34.13%,15.83%,26.09% 22.69%,7.57% 1.36%,8.62%,-3.40%,-47.60%,13.56%,Aug 31 BMO,- -,0.00%,-,30.92%,-17.66%,6.32%,12.30%,10.10%,71.50%,15.15%,10.75%,-7.52%,-20.87%,-47.54%,"

",132.59M,132.59M,1.78%,1.08,2.36M,6.93 -80.68%,1.34 0.37%,3.90%,4.05%,0.07,25.44,0.86,0.54,2.19M,"1,180,474",-8.84%,-7.59%,-31.98%,-55.33%,-59.02%,-78.42%,-35.58%,-81.05%,-,1.50,3.16,1.36,1.34,-1.47%,LX
Community Bancorp Inc Vermont,Financial,Banks - Regional,USA,Micro,NASD,RUT,236.36M,-,18.40M,70.10M,21.58,-,-,1.00 (2.37%),"Jul 15, 2026",2.13% 5.22%,32.55%,125,"Apr 15, 1994",12.83,-,-,3.37,1.96,-,11.96,-,-,-,0.05,0.49,0.11,No / Yes,3.29,-,-,-,-,-,5.97% 8.21%,15.78% 11.35%,25.40%,8.95%,16.65%,8.65%,-,- -,11.48%,0.82%,33.90%,67.39%,1.58%,16.23%,13.68%,-,29.17%,26.25%,4.36%,5.84%,26.74%,"

",5.60M,4.96M,5.09%,6.49,0.25M,43.76 -3.55%,21.99 91.91%,5.98%,4.15%,1.77,59.07,0.38,0.66,38.89K,"25,741",3.46%,5.21%,6.43%,31.79%,69.55%,85.09%,150.30%,107.98%,195.31%,-,-,40.85,42.20,3.30%,CMTV
Cellectis ADR,Healthcare,Biotechnology,France,Micro,NASD,-,219.88M,157.31M,-65.33M,56.42M,0.41,2.31,-,-,-,- -,-,229,"Mar 25, 2015",-,-,-,3.90,7.45,1.32,-,-,2.79,1.37,1.37,2.54,2.19,Yes / Yes,-0.65,-0.62,-0.20,-23.20%,24.51%,-23.87%,33.81% 18.84%,56.25% -0.34%,-13.99%,-0.11%,9.72%,-69.19%,Aug 06 AMC,16.35% -37.52%,3.93%,0.00%,13.13%,-0.61%,-21.03%,-94.56%,-49.84%,66.25%,-116.10%,-115.79%,5.91%,3.93%,-17.83%,"

",100.70M,69.48M,0.43%,9.57,0.30M,5.48 -44.52%,2.35 29.36%,4.32%,5.53%,0.17,55.26,2.90,0.78,30.91K,"24,180",5.19%,16.92%,-21.04%,-21.65%,-37.19%,4.83%,64.32%,-75.89%,-88.62%,1.57,7.49,3.11,3.04,-2.25%,CLLS
Long Table Growth Corp,Financial,Shell Companies,USA,Micro,NASD,-,228.39M,226.77M,-,-,7.18,0.07,-,-,-,- -,-,2,"Jul 27, 2026",-,-,-,-,1.38,140.98,-,-,-,11.20,11.20,0.00,0.00,No / Yes,-,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,25.00%,0.00%,11.95%,-,-,-,-,-,-,-,0.21%,0.21%,0.21%,"

",17.25M,17.25M,0.00%,0.01,0.00M,9.95 -0.20%,9.88 0.51%,0.08%,-,0.02,-,-,2.67,9.33K,"24,912",0.20%,-,-,-,-0.10%,-,-,-,-,-,-,9.93,9.93,0.00%,LTGR
Crown Reserve Acquisition Corp I,Financial,Shell Companies,Cayman Islands,Micro,NASD,-,227.72M,227.72M,2.71M,0.00M,9.44,0.00,-,-,-,- -,0.00%,-,"Dec 09, 2025",82.56,-,-,-,1.08,-,-,-,-,0.03,0.03,0.00,0.00,No / Yes,0.12,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,19.28%,0.00%,76.93%,-,2.51%,2.56%,1.28%,-,-,-,0.22%,0.50%,1.40%,"

",18.06M,18.06M,0.08%,0.31,0.01M,10.20 -0.20%,9.89 2.93%,0.02%,0.04%,0.01,65.70,-,0.00,44.39K,44,0.00%,0.39%,0.99%,2.00%,2.41%,-,-,-,-,-,-,10.19,10.18,-0.10%,CRAC
Iris Acquisition Corp II,Financial,Shell Companies,United Arab Emirates,Micro,NYSE,-,227.44M,227.27M,0.54M,0.00M,1.95,0.01,-,-,-,- -,-,3,"Feb 24, 2026",426.18,-,-,-,5.09,1197.06,-,-,-,2.04,2.04,0.00,0.00,No / Yes,0.02,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,25.62%,0.00%,66.33%,-,-,-,1.20%,-,-,-,-0.18%,0.12%,0.24%,"

",17.29M,17.04M,0.00%,0.01,0.00M,10.07 -1.39%,9.81 1.20%,0.08%,0.17%,0.04,48.34,-,0.01,14.60K,110,0.00%,-0.20%,0.10%,-,0.61%,-,-,-,-,-,-,9.95,9.93,-0.20%,IRAB
Nu Skin Enterprises Inc,Consumer Defensive,Household & Personal Products,USA,Micro,NYSE,RUT,228.78M,301.13M,-216.39M,1.38B,11.14,3.93,-,0.24 (5.11%),"Aug 28, 2026",-46.19% -30.69%,7.54%,8600,"Nov 22, 1996",-,4.05,-,0.17,0.42,1.20,21.22,2.50,0.22,1.24,1.98,0.49,0.45,Yes / Yes,-4.47,1.16,0.21,-35.43%,41.46%,-,15.37% -2.56%,-12.61% -10.47%,-319.79%,-15.44%,-1304.66%,-17.10%,Aug 10 AMC,0.00% -7.27%,2.95%,-1.18%,75.19%,0.52%,-16.87%,-32.53%,-27.51%,69.19%,5.11%,-15.73%,-7.63%,-8.79%,-39.55%,"

",48.70M,47.24M,9.79%,6.47,4.63M,14.62 -67.85%,4.49 4.68%,4.40%,4.08%,0.24,36.04,0.95,0.84,715.50K,"601,270",-3.49%,-11.82%,-19.80%,-45.41%,-51.14%,-59.73%,-80.69%,-90.80%,-92.03%,3.00,12.77,4.68,4.70,0.43%,NUS
Conduent Inc,Technology,Information Technology Services,USA,Micro,NASD,RUT,222.39M,964.39M,-238.00M,2.79B,3.38,1.54,-,-,-,- -,-,51000,"Dec 13, 2016",-,-,-,0.08,0.42,0.93,-,6.26,0.35,1.55,1.55,1.26,1.17,Yes / Yes,-1.53,-0.05,-0.08,-35.66%,91.43%,-,-8.51% -13.27%,-7.62% -6.08%,-2595.28%,-10.31%,-187.22%,-29.58%,Aug 10 BMO,-3.87% -24.50%,10.43%,2.83%,73.54%,-3.04%,-7.65%,-22.81%,-15.75%,11.90%,-1.22%,-8.53%,-9.95%,-5.10%,-12.98%,"

",155.52M,139.30M,2.95%,3.42,4.10M,2.98 -52.01%,1.15 24.35%,6.17%,6.45%,0.10,40.31,1.42,0.69,1.20M,"824,346",-9.49%,-10.63%,-7.74%,3.62%,-25.52%,-45.00%,-55.17%,-79.69%,-,1.00,4.67,1.46,1.43,-2.05%,CNDT
AstroNova Inc,Technology,Computer Hardware,USA,Micro,NASD,-,226.45M,261.45M,-1.35M,152.17M,10.04,0.60,-,-,"Mar 25, 2020",- -,-,398,"Oct 01, 1981",-,-,-,1.49,2.88,48.49,22.51,33.31,1.72,0.72,1.76,0.51,0.23,No / Yes,-0.18,-,-,-,-,-,- -,1.83% 5.34%,91.69%,-2.47%,269.01%,4.39%,Jun 08 BMO,- -,18.54%,0.00%,51.94%,-4.42%,-0.93%,-1.75%,-1.41%,33.95%,2.07%,-0.88%,0.11%,7.16%,100.53%,"

",7.72M,6.39M,0.77%,0.32,0.05M,28.99 -0.38%,6.96 314.94%,0.19%,0.39%,0.16,77.49,0.85,0.69,154.10K,"106,268",-0.03%,0.80%,102.24%,210.20%,233.87%,157.86%,104.10%,86.08%,84.54%,1.00,26.00,28.89,28.88,-0.03%,ALOT
Motorcar Parts of America Inc,Consumer Cyclical,Auto Parts,USA,Micro,NASD,RUT,222.27M,433.73M,-4.07M,769.46M,13.36,1.13,-,-,-,- -,0.00%,5600,"Mar 23, 1994",-,6.83,0.29,0.29,0.88,10.39,-,7.63,0.56,0.39,1.44,0.92,0.41,Yes / Yes,-0.30,1.72,0.49,69.90%,3.30%,23.81%,- -10.95%,4.96% 7.87%,-353.36%,-0.82%,-564.51%,-10.80%,Aug 10 BMO,-265.85% -8.19%,23.92%,-0.31%,86.78%,-1.06%,-0.41%,-1.59%,-1.14%,19.90%,6.12%,-0.53%,-11.18%,-16.31%,-6.09%,"

",18.93M,14.41M,5.33%,6.11,0.77M,18.12 -35.21%,9.29 26.37%,6.22%,5.79%,0.82,30.74,1.15,1.34,125.61K,"168,803",-5.70%,-14.68%,11.44%,14.65%,-4.86%,-14.68%,43.17%,-41.30%,-57.18%,1.00,18.00,11.95,11.74,-1.76%,MPAA
GoldMining Inc,Basic Materials,Gold,Canada,Micro,AMEX,-,219.10M,160.96M,-15.69M,0.00M,0.77,0.28,-,-,-,- -,-,43,"Jul 05, 2011",-,-,-,-,1.33,3.64,-,-,-,39.65,39.65,0.00,0.00,No / Yes,-0.07,-0.08,-0.02,-111.02%,27.21%,-,9.98% 3.09%,- -,18.05%,-,-234.88%,-,Jul 14 BMO,-33.18% -,4.81%,0.00%,13.41%,0.06%,-11.58%,-12.32%,-9.53%,-,-,-,8.76%,11.23%,-18.40%,"

",214.59M,204.48M,3.21%,5.47,6.56M,2.27 -55.07%,0.78 30.35%,4.08%,4.84%,0.05,61.85,1.27,0.41,1.20M,"494,451",-1.92%,21.46%,-5.56%,-30.14%,-18.40%,25.94%,22.45%,-12.07%,-47.96%,1.00,3.01,1.05,1.02,-2.86%,GLDG
Eagle Nuclear Energy Corp,Energy,Uranium,USA,Micro,NASD,-,230.72M,229.09M,-2.99M,0.00M,-0.24,0.95,-,-,-,- -,-,-,"Oct 28, 2022",-,-,-,-,-,8.21,-,-,-,15.88,15.88,0.04,0.03,Yes / Yes,-0.33,-,-,-,-,-,- -,- -,-192.79%,-,-1705.60%,-,-,- -,54.60%,0.00%,22.37%,74.51%,-3.09%,-3.26%,-15.46%,-,-,-,15.57%,0.21%,-19.67%,"

",29.58M,13.43M,13.22%,3.98,1.77M,14.80 -47.30%,4.55 71.43%,7.20%,10.82%,0.68,57.71,0.42,0.43,446.47K,"190,977",-0.51%,44.18%,-24.35%,-34.60%,-34.29%,-35.41%,-26.48%,-,-,-,-,7.62,7.80,2.36%,NUCL
Disciplined Growth Acquisition Corp,Financial,Shell Companies,USA,Micro,NYSE,-,224.47M,223.77M,-,-,7.06,0.03,-,-,-,- -,-,-,"Jul 17, 2026",-,-,-,-,1.41,320.67,-,-,-,2.42,2.42,0.00,0.00,No / Yes,-,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,25.48%,0.00%,0.06%,-,-,-,-,-,-,-,0.13%,0.13%,0.13%,"

",16.81M,16.81M,0.00%,0.00,0.00M,10.00 -0.50%,9.85 1.02%,0.02%,-,0.02,65.00,-,0.00,210.87K,8,0.00%,0.51%,-,-,0.51%,-,-,-,-,-,-,9.95,9.95,0.00%,DGAC
HireQuest Inc,Industrials,Staffing & Employment Services,USA,Micro,NASD,RUT,232.40M,230.76M,8.16M,30.15M,4.96,0.12,-,0.24 (1.44%),"Sep 01, 2026",0.00% 19.14%,53.00%,75895,"Jun 06, 2002",28.51,19.79,3.20,7.71,3.37,141.71,24.59,18.14,7.65,2.74,2.74,0.00,0.00,No / Yes,0.59,0.84,0.23,9.15%,9.03%,6.18%,-20.70% 2.90%,-0.34% 17.28%,237.08%,-7.54%,157.12%,6.04%,Aug 10 AMC,76.92% 14.07%,61.22%,0.01%,11.34%,0.12%,8.97%,12.49%,11.85%,89.79%,31.99%,27.06%,16.54%,24.74%,48.77%,"

",13.89M,5.39M,4.43%,13.41,0.24M,19.01 -12.05%,7.38 126.56%,7.86%,7.32%,1.15,63.55,1.16,1.82,17.80K,"32,386",-2.73%,37.39%,33.55%,55.68%,59.09%,80.95%,-13.01%,-9.87%,273.45%,1.00,19.00,16.15,16.72,3.53%,HQI
Utah Medical Products Inc,Healthcare,Medical Instruments & Supplies,USA,Micro,NASD,RUT,229.24M,141.91M,10.49M,36.11M,38.34,27.49,-,1.23 (1.72%),"Sep 17, 2026",1.68% 1.89%,35.17%,183,"Mar 08, 1999",21.93,-,-,6.35,1.88,2.62,20.02,10.98,3.93,44.27,48.62,0.00,0.00,No / Yes,3.28,-,-,-,-,-,-8.33% 3.45%,-9.68% -1.80%,-12.28%,-7.00%,-10.16%,-14.31%,-,- -,7.17%,0.00%,73.28%,4.05%,8.55%,8.75%,8.58%,53.59%,28.97%,29.04%,2.17%,3.48%,12.70%,"

",3.18M,2.96M,4.58%,6.50,0.14M,75.75 -4.95%,53.66 34.18%,2.31%,3.42%,2.35,55.11,0.36,2.24,20.86K,"46,769",0.08%,3.90%,12.50%,10.16%,28.66%,25.98%,-21.83%,-16.14%,15.25%,1.00,65.23,70.21,72.00,2.55%,UTMD
TriplePoint Venture Growth BDC Corp,Financial,Asset Management,USA,Micro,NYSE,-,223.91M,653.28M,40.17M,106.82M,8.67,0.36,0.98 (17.82%),0.92 (16.71%),"Sep 16, 2026",-9.92% -5.94%,86.76%,-,"Mar 06, 2014",5.54,6.71,-,2.10,0.63,15.12,17.97,9.37,6.12,4.12,4.12,1.26,1.26,Yes / Yes,0.99,0.82,0.22,-14.76%,-8.38%,-14.34%,- 1.13%,9.81% -0.51%,-3.62%,12.61%,-19.76%,50.95%,Aug 05 AMC,-11.58% -3.20%,6.47%,0.00%,7.36%,-,5.03%,11.45%,5.04%,84.22%,65.28%,37.61%,11.85%,11.82%,-0.94%,"

",40.71M,38.07M,6.38%,8.97,2.43M,6.93 -20.62%,4.39 25.14%,2.53%,3.26%,0.16,70.68,1.38,0.79,270.68K,"215,032",4.17%,20.61%,-4.84%,-2.14%,-15.90%,-9.11%,-49.85%,-64.51%,-50.72%,3.00,5.83,5.49,5.50,0.18%,TPVG
Starfighters Space Inc,Industrials,Aerospace & Defense,USA,Micro,AMEX,RUT,218.33M,204.27M,-7.29M,0.00M,0.51,0.29,-,-,-,- -,-,-,"Dec 18, 2025",-,-,-,-,7.82,13.59,-,-,-,5.21,5.21,0.09,0.02,Yes / Yes,-0.28,-,-,-,-,-,-114.11% -,- -,5.10%,-,-,-,-,- -,28.55%,0.00%,18.42%,67.49%,-92.27%,-,-31.90%,-,-,-,3.95%,-14.00%,-41.29%,"

",44.17M,39.29M,10.26%,2.10,4.03M,31.50 -87.40%,3.39 17.11%,7.17%,7.91%,0.35,46.83,-,0.24,1.92M,"460,799",-3.17%,7.59%,-24.81%,-44.40%,-65.92%,-,-,-,-,-,-,4.05,3.97,-1.98%,FJET
NovaBridge Biosciences ADR,Healthcare,Biotechnology,USA,Micro,NASD,-,218.07M,10.30M,-46.44M,0.00M,2.00,1.83,-,-,-,- -,-,30,"Jan 17, 2020",-,-,-,-,0.94,1.03,-,-,-,8.09,8.09,0.01,0.01,Yes / Yes,-0.44,-0.51,-,-109.52%,-15.91%,-,52.47% -,- -,37.90%,-,-112.22%,-100.00%,Aug 20 BMO,-528.57% -,15.47%,1.09%,19.74%,-4.13%,-,-,-19.92%,-,-,-,7.48%,8.22%,-33.89%,"

",115.38M,97.53M,4.63%,8.30,4.52M,6.79 -72.16%,1.46 29.45%,5.14%,5.05%,0.10,58.00,1.52,0.38,544.44K,"205,137",2.72%,5.59%,10.53%,-41.30%,-52.51%,-62.87%,-10.00%,-97.22%,-,1.00,8.00,1.93,1.89,-2.07%,NBP
Airsculpt Technologies Inc,Healthcare,Medical Care Facilities,USA,Micro,NASD,RUT,194.29M,246.93M,-11.74M,150.72M,1.47,0.26,-,-,"Aug 25, 2022",- -,-,363,"Oct 29, 2021",-,-,-,1.29,1.84,10.32,255.65,22.11,1.64,0.79,0.79,0.68,0.50,Yes / Yes,-0.18,-0.04,-0.03,-60.00%,43.75%,11.21%,9.87% -,-3.47% 19.32%,26.89%,-8.71%,-58.59%,-2.53%,Aug 10 BMO,-33.33% -2.80%,90.43%,1.26%,27.43%,-12.53%,-5.99%,-11.98%,-7.45%,51.60%,-0.72%,-7.79%,-35.71%,-39.53%,-25.74%,"

",71.52M,10.46M,26.40%,3.94,2.76M,12.00 -77.54%,1.51 78.48%,11.04%,9.02%,0.44,30.80,2.25,1.61,701.03K,"1,128,097",-16.17%,-43.62%,-43.38%,49.72%,36.11%,-57.36%,-65.54%,-,-,2.33,4.50,3.09,2.69,-12.64%,AIRS
Compugen Ltd,Healthcare,Biotechnology,Israel,Micro,NASD,-,225.04M,102.76M,35.19M,74.00M,0.94,1.33,-,-,-,- -,0.00%,75,"Aug 11, 2000",6.43,-,-,3.04,2.54,1.80,-,-,1.39,5.72,5.72,0.03,0.03,Yes / Yes,0.37,-0.28,-0.08,-173.68%,1.43%,-,- -,113.28% 105.20%,277.28%,234.18%,5.73%,107.00%,Aug 03 BMO,12.50% 102.55%,0.37%,-12.04%,15.24%,2.06%,28.74%,50.64%,38.61%,86.89%,40.94%,47.55%,0.97%,5.57%,12.83%,"

",94.72M,94.20M,2.99%,7.74,2.81M,3.23 -26.43%,1.29 83.78%,3.64%,4.88%,0.11,51.65,2.77,0.27,363.84K,"98,185",-0.83%,1.71%,-16.78%,41.67%,55.56%,53.55%,133.33%,-60.20%,-65.61%,1.00,4.60,2.35,2.38,1.28%,CGEN
Imperial Petroleum Inc,Energy,Oil & Gas Midstream,Greece,Micro,NASD,-,225.47M,13.17M,64.91M,190.63M,12.52,4.76,-,-,-,- -,0.00%,441,"Dec 06, 2021",3.26,2.32,-,1.18,0.40,1.06,2.32,0.15,0.07,5.54,5.77,0.00,0.00,Yes / Yes,1.55,2.17,0.73,69.10%,-10.68%,-,-23.70% -,18.39% 51.31%,13.02%,37.77%,72.51%,92.30%,May 22 BMO,79.41% 28.30%,31.40%,0.00%,29.81%,4.84%,12.14%,13.27%,11.76%,34.12%,30.27%,34.05%,6.99%,4.24%,9.86%,"

",44.65M,30.63M,11.18%,9.15,3.42M,6.57 -23.14%,2.92 72.95%,4.63%,4.02%,0.19,63.79,1.25,0.91,374.44K,"339,411",11.48%,9.54%,-0.79%,40.67%,39.50%,67.22%,282.58%,-,-,1.00,9.00,4.97,5.05,1.61%,IMPP
1RT Acquisition Corp,Financial,Shell Companies,USA,Micro,NASD,-,222.10M,222.06M,5.76M,0.00M,7.92,0.00,-,-,-,- -,0.00%,2,"Sep 12, 2025",38.55,-,-,-,1.30,5552.39,-,-,-,1.54,1.54,0.00,0.00,No / Yes,0.27,-,-,-,-,-,- -,- -,-,-,3584.21%,-,-,- -,20.00%,0.00%,63.26%,-,6.41%,6.75%,3.37%,-,-,-,0.11%,0.50%,0.52%,"

",17.25M,17.25M,0.01%,0.03,0.00M,10.63 -3.09%,10.13 1.68%,0.27%,0.19%,0.02,58.37,-,0.73,71.81K,"52,494",0.19%,0.10%,0.78%,0.88%,0.98%,-,-,-,-,-,-,10.29,10.30,0.10%,ONCH
So-Young International Inc ADR,Healthcare,Health Information Services,China,Micro,NASD,-,187.36M,131.62M,-36.42M,233.86M,2.15,1.50,-,-,"Apr 08, 2025",- -,-,2348,"May 02, 2019",-,-,-,0.80,1.03,1.47,-,-,0.56,1.42,1.73,0.25,0.12,Yes / Yes,-0.36,-0.05,-0.09,46.53%,77.93%,-,-54.33% -,4.30% 2.47%,55.76%,16.74%,-57.62%,52.99%,May 22 BMO,11.64% 5.70%,9.55%,0.00%,9.99%,-5.43%,-9.71%,-15.77%,-15.00%,45.98%,-16.93%,-15.57%,7.49%,21.93%,-17.11%,"

",84.78M,76.69M,2.54%,3.78,1.95M,4.75 -53.47%,1.28 72.66%,4.88%,7.95%,0.14,62.87,2.05,0.11,514.89K,"54,788",0.00%,31.55%,-21.07%,-28.71%,-13.67%,-38.87%,99.27%,-60.79%,-,1.00,7.34,2.21,2.21,0.00%,SY
RGC Resources Inc,Utilities,Utilities - Regulated Gas,USA,Micro,NASD,RUT,224.75M,371.07M,13.98M,107.14M,11.79,0.24,-,0.86 (4.00%),"Jul 17, 2026",2.09% 3.47%,64.40%,106,"Feb 01, 1994",16.03,-,-,2.10,1.83,90.99,111.26,12.13,3.46,0.67,0.94,1.21,1.19,Yes / Yes,1.35,-,0.53,-,-,-,- -0.12%,4.24% 8.61%,3.21%,13.83%,2.68%,-0.92%,Aug 05 AMC,-16.67% -5.96%,20.24%,0.00%,39.63%,0.10%,4.21%,11.69%,5.20%,20.26%,17.29%,13.05%,-1.41%,-7.15%,-3.42%,"

",10.42M,8.31M,1.27%,7.19,0.11M,27.17 -20.61%,20.55 4.96%,2.30%,3.64%,0.77,42.67,0.51,0.82,14.68K,"11,998",1.36%,-10.01%,-4.43%,-2.13%,1.27%,2.71%,15.41%,-11.63%,39.46%,3.00,23.00,21.28,21.57,1.36%,RGCO
Atrium Therapeutics Inc,Healthcare,Biotechnology,USA,Micro,NASD,-,219.64M,-42.89M,-,-,12.54,15.45,-,-,-,- -,-,-,"Jun 12, 2020",-,-,-,-,1.02,0.83,-,-,-,8.73,8.73,0.01,0.00,No / Yes,-,-7.10,-0.87,-2.12%,-55.14%,-13.39%,-178.43% -,38.09% -,-,-,-170.95%,90.97%,Aug 13 AMC,16.75% 350.58%,0.22%,0.00%,83.11%,235.74%,-,-,-,-,-,-,7.30%,3.83%,-1.38%,"

",17.11M,17.09M,20.56%,18.21,3.51M,16.77 -23.43%,11.13 15.36%,3.93%,3.36%,0.43,61.03,-,0.56,192.94K,"107,917",4.65%,9.18%,-0.85%,-,-11.93%,-,-,-,-,1.00,25.00,12.96,12.84,-0.93%,RNA
